"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"1987",-6.78685678509304,NA,0.995138767227845,NA,NA,NA,NA,0.836696671920255,-0.167626265261206,0.671886404353684,0.973222659384829,-0.882436974399235,7,-87.8803669293598,190.4354326539,8.42507651667381,0.000721914329247243
"551",-8.54984815113225,NA,1.23968233187158,0.410879855561811,NA,NA,-1.12290316133551,NA,NA,NA,0.344739402159979,NA,5,-90.0508038363772,190.458750529897,8.44839439267076,0.000713546449922969
"1699",-8.55162165610458,NA,1.19696845752543,NA,NA,NA,-1.04048890511907,NA,-0.0505159329372978,NA,0.777855805327418,-0.843578292773963,6,-88.9796521720769,190.46229835613,8.45194221890333,0.000712281802535299
"811",-6.32149995562737,NA,0.946766919190844,NA,0.0431692377150813,NA,-0.87056144365435,NA,NA,0.520550597673099,0.730063778957274,NA,6,-88.9865710252871,190.47613606255,8.4657799253238,0.000707370638701714
"1299",-4.75771370011054,NA,1.04945009280152,NA,NA,0.797372721322033,NA,NA,NA,0.638072448345626,NA,-0.806544885057286,5,-90.0749052863318,190.506953429806,8.49659729257982,0.00069655453329793
"1472",-6.73110072978554,-0.22544959436292,1.1738396695132,0.564248965095283,0.122648273155187,0.766056345433474,-0.780401371465904,NA,-0.0173069396872887,0.509463106306532,NA,-0.958871976052634,10,-84.580094673555,190.509882598644,8.49952646141728,0.000695535117074448
"1475",-3.44087840209574,NA,1.04267951339631,NA,NA,NA,NA,0.986187964007258,-0.163475879066025,0.621133447914651,NA,-0.771628917108815,6,-89.01309712957,190.529188271116,8.51883213388956,0.000688853530504228
"1572",-8.49253504758323,-0.178981152899236,1.19477909396588,NA,NA,NA,-1.08263880902937,NA,NA,NA,0.758111411652002,-0.865680272211235,6,-89.0257710325421,190.55453607706,8.54417993983361,0.000680178159228761
"47",-6.7707837301126,NA,1.20614531081079,0.439196323078075,-0.144455568119139,NA,-1.02215527278198,NA,NA,NA,NA,NA,5,-90.1007598526889,190.558662562521,8.54830642529402,0.000678776233340518
"1587",-9.55656621325587,NA,1.15647754182413,NA,NA,0.66898817372418,-1.11988088027874,NA,NA,NA,0.751358553189871,-0.865300798990429,6,-89.0379804869801,190.578954985936,8.56859884870977,0.000671924046626745
"903",-6.82627083993195,NA,1.03747871740087,0.442947538633912,NA,NA,NA,NA,-0.138590643645358,0.637167207627916,0.597774542766977,NA,6,-89.0484238788628,190.599841769702,8.58948563247517,0.000664943394778788
"40",-7.18536681185741,-0.181449802880929,1.23880455027652,0.42738967836636,NA,NA,-1.07469074612999,NA,NA,NA,NA,NA,5,-90.1361924027423,190.629527662627,8.61917152540087,0.00065514656236231
"999",-6.99520425763224,NA,1.02892645109133,0.434293203128082,NA,NA,-0.707065863405505,0.689671658094271,-0.104698705267007,0.539689735885331,0.554148886268753,NA,8,-86.8831729131711,190.639073099069,8.62871696184285,0.000652027182309032
"1635",-8.58634397602037,NA,1.2108412078387,NA,NA,NA,-1.12132027509188,0.0809046809428331,NA,NA,0.748281001138245,-0.867177927046821,6,-89.0827383160065,190.668470643989,8.65811450676242,0.000642513275784725
"1256",-7.61421776908382,-0.162001212621295,1.36144185476988,0.546301476810338,NA,NA,-1.00237599489956,0.603138617218438,-0.0648621200706131,NA,NA,-0.940538915636066,8,-86.8994400500177,190.671607372763,8.66125123553607,0.000641506370648395
"1271",-8.54893553856975,NA,1.31272155600525,0.538905114603993,NA,0.627225668975188,-1.01037950806958,0.616900362861915,-0.0835161507258138,NA,NA,-0.92708437310803,8,-86.9012862946528,190.675299862033,8.66494372480631,0.000640323085606136
"1579",-8.58101901364244,NA,1.20990783020504,NA,0.000821518431531678,NA,-1.11541059082906,NA,NA,NA,0.756208232621895,-0.864975593157341,6,-89.0880605597511,190.679115131478,8.66875899425179,0.000639102747404099
"1333",-5.91514751788993,NA,NA,0.448125206498516,NA,3.81196564996924,-0.913479622829208,NA,NA,0.638452015297057,NA,-0.789207786049352,6,-89.1040431940024,190.711080399981,8.70072426275425,0.000628969396472451
"1263",-7.43599319525743,NA,1.34724528185861,0.549810084738628,-0.0707277586252166,NA,-0.984783091377292,0.630173950809301,-0.0696172141883192,NA,NA,-0.928566614044471,8,-86.9242188550393,190.721164982806,8.71080884557932,0.000625805931743897
"55",-7.89897710761874,NA,1.21929750143793,0.423991535931603,NA,0.422951985925167,-1.11164050966458,NA,NA,NA,NA,NA,5,-90.182480190957,190.722103239057,8.71174710183021,0.000625512417433537
"103",-7.33058278574198,NA,1.25608996560546,0.427493262408179,NA,NA,-1.11329784832042,0.0883155253434867,NA,NA,NA,NA,5,-90.1970406376703,190.751224132483,8.74086799525691,0.000616470662945248
"1984",-9.95770125642041,-0.238348440428098,1.13388864890495,0.536343840205206,0.154403728741462,0.752055687533109,-0.790081705865116,NA,-0.0281092273308141,0.561751209479069,0.926493613767643,-1.07366560834547,11,-83.5834690087408,190.796567647111,8.78621150988471,0.000602651434706678
"327",-5.22286361808958,NA,1.12842547381358,0.479203112052185,NA,NA,NA,0.334399735188576,NA,0.685306482967285,NA,NA,5,-90.2210807664532,190.799304390049,8.78894825282279,0.000601827347634855
"1136",-7.35122491654805,-0.215121597120303,1.34314724018418,0.553040571053264,-0.0973521834980351,NA,-1.02407836370136,0.484853727973745,NA,NA,NA,-0.953896164786672,8,-86.9815941594829,190.835915591693,8.82555945446657,0.000590910758645062
"2008",-9.81786191676968,-0.266652120592798,1.08601850625136,0.57762364905957,NA,1.05068090543388,NA,1.03377926693542,-0.154340081158152,0.691582752014401,0.840603354126051,-1.08081164974472,10,-84.7444317115172,190.838556674568,8.8282005373415,0.000590130951499573
"1144",-8.24323671672937,-0.250442612211656,1.33626314919141,0.542123512817051,NA,0.417360620239028,-1.07358603140451,0.410645651271236,NA,NA,NA,-0.958978013071747,8,-86.9994789998341,190.871685272395,8.86132913516886,0.00058043635974118
"279",-5.92397182683618,NA,1.07729110586377,0.47258226760548,NA,0.567363564575138,NA,NA,NA,0.668848585135965,NA,NA,5,-90.274757316925,190.906657490993,8.89630135376632,0.000570375009414808
"1151",-7.81759319140861,NA,1.31477981153887,0.549162204245672,-0.127183626847103,0.352512889894885,-1.0453324838814,0.442080859398358,NA,NA,NA,-0.94238456174266,8,-87.0491071378789,190.970941548485,8.96058541125845,0.000552333498066441
"1939",-8.65221907719972,NA,0.92171572130854,NA,NA,1.17785719104247,NA,NA,-0.126527099233399,0.644517919547187,1.03107922006607,-0.885322021619694,7,-88.1498195232479,190.974337841677,8.96398170445002,0.000551396350748929
"2000",-7.93881898336363,-0.247059453861485,1.14210313424424,0.591069769969708,-0.11168122982399,NA,NA,1.02775838229922,-0.127187138545078,0.677875931413486,0.832798287838376,-1.08138181365868,10,-84.8135148209805,190.976722893495,8.96636675626823,0.000550739188234018
"1523",-5.3457033088475,NA,0.936259948578326,NA,NA,1.19377637831663,-0.730291935919772,0.813221311491678,-0.0805431238309659,0.494468971064422,NA,-0.77287816381147,8,-87.0527231870254,190.978173646778,8.96781750955142,0.000550339839747803
"2035",-8.62381174113513,NA,0.895983937513425,NA,NA,1.12948485254435,-0.74076450950919,0.673677890282121,-0.0811645432676912,0.546719460425318,0.976176992430528,-0.878305484052023,9,-85.942560492577,190.982681960764,8.97232582353712,0.000549100684499529
"2015",-9.37023486199003,NA,1.06543943431839,0.576524428807595,-0.111764530362209,0.972793483064069,NA,1.06125183041593,-0.157939918151151,0.677587217078937,0.829506015945484,-1.06056285487883,10,-84.8166817229943,190.983056697522,8.97270056029578,0.000548997810032198
"483",-3.61698818128658,NA,0.950963178694832,NA,NA,NA,-0.728749493751076,0.682442768711348,-0.0954358213308542,0.488101969717775,NA,NA,6,-89.2669817374376,191.036957486851,9.02660134962466,0.000534399698385959
"1376",-5.5337091263532,-0.377262074957811,1.1346222503442,0.626267505819318,-0.262329431210427,0.497041481310978,NA,0.90355119196303,NA,0.648106417278072,NA,-1.01103987960247,9,-85.9825628876478,191.062686750905,9.05233061367886,0.000527568875132101
"1208",-8.08054012073725,-0.145632938188413,1.32072776278607,0.53055783630124,NA,0.479892879918751,-1.01550972083745,NA,-0.0291523796576337,NA,NA,-0.920620059247667,8,-87.0972514083676,191.067230089463,9.056873952236,0.000526371773350605
"951",-8.14991464341366,NA,0.962085679282198,0.420797768475848,NA,0.810458710167586,-0.741179818103027,NA,-0.0650234006991449,0.517580999779402,0.598374221224889,NA,8,-87.0987401486782,191.070207570084,9.05985143285713,0.000525588725495354
"2027",-7.51028151680546,NA,1.03605639842453,NA,0.158546608556367,NA,-0.802331638671669,0.545393812373565,-0.0870160944937225,0.556531634692604,0.998109327328717,-0.889666241494534,9,-85.9918125314158,191.081186038441,9.07082990121472,0.000522711549869278
"872",-6.94871725173818,-0.253388638068699,1.03040167109048,0.437140605794827,NA,NA,-0.789969125042871,0.408845892304589,NA,0.544093058516991,0.546513167289657,NA,8,-87.1080501863769,191.088827645481,9.07847150825447,0.000520718182297598
"1841",-8.28934702297523,NA,NA,NA,NA,3.28151715038593,-0.918099870080423,NA,NA,0.661802577687264,1.1160380599719,-0.823887301786684,6,-89.3027459971577,191.108486006292,9.09812986906496,0.000515625021148693
"259",-3.55981951809451,NA,1.00848441046511,NA,NA,NA,NA,NA,NA,0.646997181557718,NA,NA,3,-92.4850362059382,191.111248882465,9.10089274523813,0.000514913208881572
"1200",-7.37394022399184,-0.148872890078417,1.36061334766548,0.534739201744455,-0.00541927800055002,NA,-1.01357437344344,NA,-0.0247908216177418,NA,NA,-0.923590908885459,8,-87.1215085367403,191.115744346208,9.10538820898131,0.000513757121824469
"1088",-7.91701788506652,-0.183640678243068,1.32494656955637,0.53441421004395,-0.0272823145460961,0.394526688292941,-1.03579476961027,NA,NA,NA,NA,-0.931919514617143,8,-87.1237900440267,191.120307360781,9.10995122355411,0.000512586317314961
"1924",-6.80160316448831,-0.210145464668009,1.00162311461837,NA,NA,NA,NA,NA,-0.100520049616628,0.645692417150167,1.02547651589435,-0.894121424222372,7,-88.2266930799858,191.128084955152,9.11772881792584,0.000510596843923128
"503",-6.61405302459079,NA,0.975658101877342,0.460189587619663,NA,1.02460562816987,-0.691729099903266,0.816397003582669,-0.11253097222503,0.520325388232602,NA,NA,8,-87.1296918799402,191.132111032608,9.12175489538112,0.000509570026560408
"1215",-8.09981547550522,NA,1.32162138703578,0.529687620554445,-0.00935844332458142,0.494459984826797,-1.02073515283745,NA,-0.0396409007195789,NA,NA,-0.911484246640231,8,-87.1319006538804,191.136528580488,9.12617244326159,0.000508445743665479
"1979",-9.42751185957343,NA,0.971206407196236,NA,0.225395758903121,1.12875542969217,-0.845293035252321,NA,-0.0700393937868203,0.544115105393412,1.03664206302206,-0.888834389329347,9,-86.0285366229466,191.154634221503,9.14427808427644,0.000503863647351269
"936",-6.96643158913372,-0.124675401521121,1.02194106865014,0.426451210238896,NA,NA,-0.737235423477083,NA,-0.0495411295740514,0.517709732419076,0.606039360336348,NA,8,-87.1452638884286,191.163255049585,9.15289891235798,0.000501696460502868
"1515",-3.96865576193126,NA,1.0738751323252,NA,0.125284697424669,NA,-0.779749871335892,0.700213531482427,-0.0816889044212612,0.500097612385551,NA,-0.781273673024995,8,-87.1523528829573,191.177433038642,9.16707690141527,0.000498152513391566
"943",-7.2044953117175,NA,1.04838867052976,0.419833805381056,0.0629823286274658,NA,-0.765566245314827,NA,-0.0683050612825482,0.521747114982222,0.608812835799649,NA,8,-87.1568363679619,191.186400008651,9.17604387142453,0.000495924053434132
"2020",-6.91616688457759,-0.130835179364985,0.979330791611953,NA,NA,NA,-0.743517141726794,0.614781798322014,-0.0582526335587731,0.546071981160489,0.981997726339346,-0.885484762114459,9,-86.0499165026267,191.197393980863,9.18703784363663,0.000493205444725544
"1396",-4.9831506059158,-0.212795406523096,0.963280561147877,NA,NA,0.947955780205972,-0.795284890380365,0.593719878086566,NA,0.494128457091574,NA,-0.802001831927731,8,-87.1631797478688,191.199086768465,9.18873063123834,0.000492788175306615
"1908",-8.20957829062856,-0.208928494401871,0.917930794689615,NA,NA,0.884993656907386,-0.808681555081041,0.451090308023793,NA,0.547002241857182,0.969775988561776,-0.906920172583887,9,-86.0574708734828,191.212502722575,9.20214658534871,0.000489493625768661
"1508",-3.5389673502233,-0.13667547882163,1.02769083114243,NA,NA,NA,-0.731620973961724,0.751152465805015,-0.0560580531349647,0.491943442230225,NA,-0.78185259118043,8,-87.1765089827312,191.22574523819,9.21538910096316,0.000486263268593134
"887",-7.9595646436333,NA,0.997250468327736,0.429663277438516,NA,0.658302027659814,-0.83212825398906,0.339628214464226,NA,0.5420670375411,0.532961664722756,NA,8,-87.1805340081049,191.233795288937,9.22343915171052,0.000484309980253397
"1852",-8.88095129790997,-0.248647099030493,0.970917171853048,NA,0.181367090463598,0.91991449108945,-0.878256296677033,NA,NA,0.548035762726776,1.01330369772165,-0.913907682203326,9,-86.0731871874692,191.243935350548,9.23357921332169,0.000481860727873114
"824",-7.84321567853479,-0.20444803224548,0.975855222457306,0.426785828284983,NA,0.627382632633993,-0.789073994465555,NA,NA,0.527545511749139,0.579579611339713,NA,8,-87.1887251806649,191.250177634057,9.23982149683059,0.000480359116824989
"1900",-7.33031850592422,-0.255110756462793,1.02671891909017,NA,0.125827559685483,NA,-0.856006058196721,0.347637373120368,NA,0.555659913331461,0.986591596900294,-0.916509748987848,9,-86.0863195102752,191.27019999616,9.25984385893361,0.000475574146303724
"879",-6.75018454190717,NA,1.02388763915511,0.440062467339943,-0.0825391585921934,NA,-0.789599550674312,0.407290853134016,NA,0.533200361547635,0.531581983089403,NA,8,-87.2027349688211,191.27819721037,9.26784107314299,0.000473676309025007
"1931",-6.83409579370032,NA,1.0081654456455,NA,-0.0158581810605468,NA,NA,NA,-0.115358966452704,0.644946236324065,1.03048653859008,-0.886416751252694,7,-88.3026426547389,191.279984104659,9.269627967432,0.000473253293278533
"407",-6.24411885216971,NA,0.994729205566655,0.466629202402037,NA,0.995497848652471,NA,NA,-0.135888619049739,0.610537202747473,NA,NA,6,-89.3910572451012,191.285108502178,9.27475236495192,0.000472042276372867
"1964",-7.67297887718918,-0.19234493286238,1.05147946638528,NA,0.220610389010808,NA,-0.839249242050149,NA,-0.0458471858027657,0.544856349971866,1.03286115312328,-0.898965311928815,9,-86.1030102542827,191.303581484175,9.29322534694867,0.000467702335901163
"1915",-8.6539807933529,NA,0.959916360795716,NA,0.0880925490721662,0.911647073121563,-0.882445444344586,0.32759983067678,NA,0.55316767920104,0.983034478572917,-0.911047270644981,9,-86.1082255490277,191.314012073665,9.3036559364385,0.000465269479911412
"488",-5.10061520862612,-0.119206901185355,1.05623084355262,0.466913008471619,NA,NA,-0.69120718617224,0.778063476206805,-0.0926792651698139,0.517092479043992,NA,NA,8,-87.2212815023154,191.315290277358,9.30493414013145,0.000464972220327385
"399",-4.38161057586274,NA,1.03483455663436,0.481710232311537,-0.151764706869539,NA,NA,NA,-0.102370488563937,0.585675520944644,NA,NA,6,-89.406369831867,191.31573367571,9.30537753848347,0.000464869147795241
"1388",-3.86557148341203,-0.24592294712933,1.06937481584419,NA,0.0949515901616627,NA,-0.82822088908203,0.514866028246877,NA,0.499029564774515,NA,-0.808043153149569,8,-87.2311859321107,191.335099136949,9.32474299972208,0.000460389666865352
"816",-7.01560937280543,-0.216280064943479,1.03299974507856,0.428139767655655,0.0199537114928165,NA,-0.794436704406114,NA,NA,0.527953880247643,0.587102838026169,NA,8,-87.2313616646891,191.335450602106,9.32509446487902,0.00046030876851054
"1829",-2.85960611342438,NA,NA,0.392175305597078,NA,NA,-0.90454125183774,NA,NA,0.727060466626994,1.14697217713945,-0.897140162771455,6,-89.4196339766313,191.342261965239,9.3319058280122,0.000458743769878837
"1403",-5.25053887167701,NA,0.996980571137009,NA,0.0564160574311864,0.952868017290179,-0.853564251432001,0.495932861416877,NA,0.497771908657299,NA,-0.799987705623853,8,-87.2372497019713,191.34722667667,9.33687053944331,0.000457606416901074
"495",-5.09633493793924,NA,1.05888875044847,0.466571010987166,-0.0149466486989746,NA,-0.692931998911376,0.782419835685995,-0.100678972782867,0.513993260317914,NA,NA,8,-87.2448178077853,191.362362888298,9.35200675107131,0.000454156275103475
"392",-4.75848685687215,-0.19119138049832,1.06817422095696,0.473419486714601,NA,NA,NA,NA,-0.112368101719389,0.607926320875883,NA,NA,6,-89.4354044747867,191.37380296155,9.36344682432295,0.000451565900158648
"435",-5.0000943672792,NA,0.873702672367608,NA,NA,1.030606668121,-0.76260226348677,NA,-0.0580664349786385,0.462180271893951,NA,NA,6,-89.4365280972033,191.376050206383,9.36569406915612,0.000451058795541075
"783",-5.8231126992956,NA,0.971166967958727,0.469601516886613,-0.31080330896325,NA,NA,NA,NA,0.626633247644666,0.523426275606325,NA,6,-89.4384677215809,191.379929455138,9.36957331791126,0.000450184758831002
"831",-7.87265257350081,NA,0.987131012451432,0.425596200821672,-0.0150157139847581,0.639078432923096,-0.815387425149958,NA,NA,0.52482442510183,0.568189689514646,NA,8,-87.2688419639486,191.410411200624,9.40005506339784,0.000443375570998363
"1427",-5.03968694505813,NA,0.973227756015308,NA,NA,1.1596502627701,NA,NA,-0.113772734089561,0.587265051139042,NA,-0.761687016043109,6,-89.4598716993334,191.422737410643,9.4123812734164,0.000440651404081996
"335",-4.04187051459829,NA,0.987287215885705,0.507628246040229,-0.391173303563533,NA,NA,0.680032409754986,NA,0.619721773497953,NA,NA,6,-89.4617294761592,191.426452964295,9.416096827068,0.000439833532062307
"371",-5.04248744139487,NA,0.902994167843697,NA,NA,0.892058256072777,-0.845439136779549,0.36745175534693,NA,0.490305160940195,NA,NA,6,-89.4678718027166,191.438737617409,9.42838148018268,0.000437140210974172
"1972",-8.29462391429097,-0.124620766048899,0.912799456280808,NA,NA,0.921534044646662,-0.768191138872463,NA,-0.0265373504387912,0.524905518030568,1.01668673439561,-0.883103133725543,9,-86.1817288987018,191.461018773013,9.45066263578676,0.000432297243261998
"356",-3.62215022995086,-0.198508108404265,0.955762442216421,NA,NA,NA,-0.810589333047937,0.410075383848512,NA,0.488872386289846,NA,NA,6,-89.4847853350279,191.472564682032,9.46220854480521,0.000429808800686102
"1467",-5.6923194005436,NA,1.01360847923521,NA,0.193748390425284,1.10501429577271,-0.834688586730611,NA,-0.0553929257870958,0.478585639117838,NA,-0.769637261362194,8,-87.3066277368058,191.485982746339,9.47562660911225,0.000426934851112444
"427",-3.9140884184089,NA,0.999729332195701,NA,0.132201213739927,NA,-0.809279778414272,NA,-0.0692277562715537,0.472690352420439,NA,NA,6,-89.492836574247,191.48866716047,9.47831102324358,0.000426362200532501
"1340",-5.36126789430197,-0.232085526195411,1.01611532648858,NA,0.166134072182805,0.944701673762132,-0.856762971815584,NA,NA,0.483098446602897,NA,-0.7943254910448,8,-87.3086576313966,191.490042535521,9.47968639829401,0.000426069097359221
"387",-3.27426143802898,NA,0.963137474204654,NA,NA,NA,NA,NA,-0.130778677170555,0.588612069940223,NA,NA,4,-91.6330842644288,191.50285491939,9.49249878216355,0.00042334834109231
"1412",-3.25428012283051,-0.220139564506024,1.05413624289587,NA,NA,NA,NA,NA,-0.0870368052518886,0.586374361503411,NA,-0.77385689832929,6,-89.5246737395374,191.552341491051,9.54198535382429,0.000413001843125602
"308",-4.77569659515659,-0.153992248699079,0.887427939353407,NA,NA,0.856943231617147,-0.810903300277632,NA,NA,0.47051850417457,NA,NA,6,-89.5290529473169,191.56109990661,9.55074376938322,0.000411197176630107
"420",-3.45638891999649,-0.0896450440698466,0.951816576419988,NA,NA,NA,-0.76142139558109,NA,-0.0435528962680701,0.461113250534145,NA,NA,6,-89.5466664279863,191.596326867949,9.58597073072218,0.000404017974083017
"547",-7.67524034234023,NA,1.13480460742317,NA,NA,NA,-1.13451335653708,NA,NA,NA,0.479146893981271,NA,4,-91.6811087134415,191.598903817416,9.58854768018901,0.000403497742356256
"776",-6.73646212046819,-0.442023395791269,1.04336078477328,0.456434670391784,NA,NA,NA,NA,NA,0.68022233365468,0.550590314101707,NA,6,-89.5571856645124,191.617365341001,9.60700920377434,0.000399790288449659
"1452",-4.0197126410648,-0.192291952289638,1.09651161029492,NA,0.194072741155346,NA,-0.828319556831274,NA,-0.0318901677282381,0.478902593335213,NA,-0.783441882936084,8,-87.3781233659604,191.628974004648,9.61861786742153,0.000397476494465697
"363",-3.70281224379982,NA,0.972389646346399,NA,-0.00499780880338798,NA,-0.837460926710388,0.365134446541925,NA,0.487213754754545,NA,NA,6,-89.563622352837,191.63023871765,9.61988258042348,0.000397225227074095
"315",-5.10509666561869,NA,0.91787610663502,NA,0.0533971575272678,0.893531862248297,-0.862151743479136,NA,NA,0.477578207536302,NA,NA,6,-89.563693011213,191.630380034402,9.62002389717551,0.000397197160776208
"300",-3.77820904452544,-0.196818660792258,0.981985712003733,NA,0.0835666080524081,NA,-0.840993446279163,NA,NA,0.477862265565696,NA,NA,6,-89.5866737968574,191.676341605691,9.66598546846424,0.000388173342316844
"967",-6.78677657394536,NA,1.03247171575943,0.454996603249947,NA,NA,NA,0.930986311029386,-0.195051870217272,0.661716439842015,0.525049278924615,NA,7,-88.5089707501266,191.692640295434,9.68228415820744,0.000385022838586922
"376",-6.14620069258392,-0.239934721687558,1.00907130013796,0.462265685634286,NA,0.699090908439651,-0.786056646268992,0.501334666192909,NA,0.521799714353007,NA,NA,8,-87.4108038841253,191.694335040978,9.68397890375138,0.000384696718908898
"1460",-4.81682256706662,-0.132806519983565,0.960453136005733,NA,NA,0.952221383405724,-0.766039536134918,NA,-0.0163637334892485,0.462451316758807,NA,-0.769128218553172,8,-87.4146736358952,191.702074544518,9.69171840729118,0.000383210914800721
"1419",-3.19405126487567,NA,1.05343584342252,NA,-0.041651875476591,NA,NA,NA,-0.0978949328355561,0.582288596558898,NA,-0.761447372725552,6,-89.6043626550695,191.711719322115,9.70136318488849,0.000381367371491663
"1251",-5.76779510300527,NA,1.21675688994525,NA,NA,NA,-1.01309439309093,0.43481543495846,-0.0697349046578705,NA,NA,-0.762593172034618,6,-89.6094940229276,191.721982057831,9.7116259206048,0.000379415447522397
"163",-5.65630930931122,NA,1.13161027797908,NA,NA,NA,-1.00910771642025,NA,-0.0712639330544716,NA,NA,NA,4,-91.7582080720294,191.753102534591,9.74274639736484,0.000373557347626256
"1860",-6.71644200643826,-0.428703130537574,1.02217738249991,NA,NA,NA,NA,0.350534287806028,NA,0.695680844039023,0.946534637815858,-0.935282846834123,7,-88.5405037100516,191.755706215284,9.74535007805733,0.000373071352012467
"1536",-6.97634567789032,-0.22136084051586,1.13621666264558,0.588954569265576,0.0607385151212956,0.909586195588971,-0.713211704198072,0.958147629917554,-0.0708186431808412,0.543292289004928,NA,-0.984544138782309,11,-84.0678715897587,191.765372809147,9.75501667192046,0.000371272537994471
"368",-4.95543045261521,-0.219124562519916,1.04828427854173,0.470427154070905,-0.0615924742171494,NA,-0.755617791009345,0.54432441462538,NA,0.513919958518766,NA,NA,8,-87.4520204826311,191.776768237989,9.76641210076289,0.000369163148157576
"1804",-6.35056099578878,-0.329660747413034,0.980870575065512,NA,-0.125826782448603,NA,NA,NA,NA,0.655219880807095,0.981472739996612,-0.916591878532071,7,-88.5548178980352,191.784334591251,9.77397845402456,0.000367769177244185
"1348",-3.50366192654951,-0.424117553821324,1.07633355900594,NA,NA,NA,NA,0.509307440247012,NA,0.645961052498863,NA,-0.827597318056962,6,-89.6423963453329,191.787786702642,9.77743056541536,0.000367134934687663
"1812",-7.95814875438738,-0.402454032446387,0.962747157605563,NA,NA,0.803173122022906,NA,NA,NA,0.678707260072957,0.976783177282318,-0.931420655099983,7,-88.5567644614704,191.788227718121,9.7778715808949,0.000367053987518092
"1888",-8.23391996570228,-0.392587064843956,1.09722500726015,0.600343142263063,-0.237700360884681,0.449289922137032,NA,0.730694726176772,NA,0.687371735137654,0.811697086958966,-1.10737990379477,10,-85.223687122394,191.797067496322,9.78671135909511,0.000365435229600008
"272",-4.13635347858162,-0.274338466993411,1.00671001696646,0.492544479647186,-0.248117413051253,NA,NA,NA,NA,0.599976940053172,NA,NA,6,-89.6470795580113,191.797153127999,9.78679699077207,0.000365419583519193
"1203",-6.87679991219981,NA,1.14927931593002,NA,NA,0.847868961333135,-1.02026300836548,NA,-0.0466848365209802,NA,NA,-0.755644869383009,6,-89.6500018619882,191.802997735953,9.79264159872596,0.000364353275214365
"1440",-6.14195783184419,-0.245044237776364,1.1516040316917,0.587616517708922,-0.0722667676443573,0.775757510650024,NA,NA,-0.070377718510192,0.607297578391359,NA,-0.959066280936474,9,-86.3673242174463,191.832209410502,9.82185327327574,0.000359070265871978
"1355",-2.80149310786808,NA,1.01056021483715,NA,-0.265608918836777,NA,NA,0.629076992417288,NA,0.616873224466645,NA,-0.797520318670877,6,-89.6671017989396,191.837197609855,9.82684147262862,0.000358175824714407
"383",-5.92700152314673,NA,0.999217563279034,0.466016412466726,-0.091820124256003,0.674149665148541,-0.778994896836693,0.507131286453087,NA,0.511301598173866,NA,NA,8,-87.4869420404694,191.846611353666,9.83625521643958,0.000356493898398901
"1076",-6.72177199192973,-0.170434136480684,1.15845381622448,NA,NA,0.72788991525432,-1.05774790960565,NA,NA,NA,NA,-0.779028085646614,6,-89.6844743198083,191.871942651593,9.86158651436619,0.000352007145621797
"1768",-9.97567043500838,-0.162407133934092,1.33800743322736,0.527241116057959,NA,NA,-1.01925659710056,0.50571869955541,-0.0661099168553853,NA,0.654204862851319,-1.01313141330124,9,-86.3948510282898,191.887263032189,9.8769068949627,0.000349321005208238
"1124",-5.74632506820476,-0.196330381827857,1.21836266506954,NA,NA,NA,-1.06634152631104,0.250562442130475,NA,NA,NA,-0.788468233856808,6,-89.6949936249986,191.892981261973,9.88262512474677,0.000348323682729311
"1867",-6.01864289510424,NA,0.962922999187475,NA,-0.25202813027555,NA,NA,0.460534247609129,NA,0.669427954980935,0.936086391729517,-0.908908545082678,7,-88.6111315997447,191.89696199467,9.88660585744364,0.000347631080487589
"995",-6.1696554553322,NA,0.912477973661453,NA,NA,NA,-0.739930391676472,0.591676574704124,-0.101462097972921,0.528638720003127,0.731297756163836,NA,7,-88.6123343503513,191.899367495883,9.88901135865683,0.000347213218337012
"1783",-10.819902866795,NA,1.29565580389141,0.519686096876037,NA,0.569813675572109,-1.02602744006165,0.519420901678615,-0.0842571126756957,NA,0.65080219330561,-1.0006664688513,9,-86.4037111487966,191.904983273203,9.89462713597649,0.000346239649754445
"440",-6.10552756763792,-0.098828854964484,0.992200687709768,0.453237374803055,NA,0.822215518159611,-0.733986782789671,NA,-0.0487991710029327,0.487760215618669,NA,NA,8,-87.5175892649195,191.907905802566,9.89754966533962,0.000345734071464714
"447",-6.45036890108732,NA,1.01117168132099,0.446819416894265,0.0668313039069885,0.902264683961825,-0.761763735794708,NA,-0.0665695782243003,0.492694424734606,NA,NA,8,-87.5176105549402,191.907948382608,9.89759224538119,0.000345726710857501
"1846",-9.18304633417577,-0.330394868138838,NA,0.427043326223335,NA,3.51718858155622,-0.853439044218361,NA,NA,0.687565387159754,1.04085589579197,-0.933606250547947,8,-87.5202079346239,191.913143141975,9.90278700474857,0.00034482989251567
"1139",-6.92360619784828,NA,1.17506591064341,NA,NA,0.736187529790258,-1.10435563998725,0.204638093670595,NA,NA,NA,-0.785043045553814,6,-89.707484694125,191.917963400226,9.90760726299948,0.000343999808654847
"1188",-5.59108748547961,-0.114259166311309,1.2121109031805,NA,NA,NA,-1.01523504768791,NA,-0.0315646671451121,NA,NA,-0.763072030263473,6,-89.7078141915538,191.918622395084,9.90826625785704,0.000343886480274125
