"surfacearea_ha","shoreline_development","depth_max_m","nonFP_species_richness","TOTP_avg","PH_avg","COND_avg","ALK_avg","secchi_avg","waterbodies_1km","waterbodies_10km","nearest_LM","nearest_SP","nearest_W","nearest_any_FP","boatlaunch","dist_waterfowl","latitude","longitude"
0.0012145559863596,0.0261966364812419,0.0267351085445407,0,0.242865176437509,0.318181818181818,0.322922237672478,0.168819762122598,0.0123456790123457,0,0.42156862745098,0.0241660233661837,0.0435600316984276,0.0244295845439652,0.046512405295582,0,0.047565453400984,0.0132088819436442,0.0365322548167949
0.0916522632783669,0.147477360931436,0.0802053256336221,0.540540540540541,0.021791086742584,0.443181818181818,0.129425607016793,0.0448307410795974,0.0864197530864197,0,0.715686274509804,0.265912636102522,0.428508573462236,0.0297866616854379,0.493544946340497,0,0.37961714398436,0.89223833004255,0.75259321478089
0.0237772691175784,0.0782664941785252,0.235268955191958,0.432432432432432,0.0400674820750738,0.272727272727273,0.229864156594288,0.0850869167429094,0.308641975308642,0.666666666666667,0.686274509803922,0.223311662184136,0.211418258990323,0.494376068835706,0.247194582289358,0,0.072629505110082,0.282423000981961,0.707040081924302
0.13869295090391,0.0976714100905563,0.34809111324992,0.621621621621622,0.0101926050892732,0.238636363636364,0.119478019039469,0.0247026532479414,0.432098765432099,0.666666666666667,0.745098039215686,0.486816611318473,0.330726970142872,0.398261110998198,0.38258406061961,1,0.62143522629518,0.941283299369647,0.838740298816587
0.0555425795300603,0.335381630012937,0.0641642605068976,0.405405405405405,0.0386616055110361,0.159090909090909,0.18066103326559,0.0439158279963403,0.172839506172839,0.166666666666667,0.245098039215686,0.282945984705182,0.4562651573372,0.473773785687328,0.525042641477412,0,0.156720995053506,0.512802373586464,0.856902870227079
0.330779651515859,0.11222509702458,0.299219334830499,0.648648648648649,0.00794320258681288,0.25,0.17937747352658,0.0350411710887466,0.345679012345679,0.166666666666667,0.372549019607843,0.0439431284719524,0.0667995871698919,0.275766723256894,0.0830837948586971,1,0.130363229155516,0.763654985270669,0.629522664380761
0.22871023496987,0.183699870633894,0.299219334830499,0.756756756756757,0.0191199212709124,0.244318181818182,0.160658893999358,0.034583714547118,0.320987654320988,0.5,0.333333333333333,0.064471374395683,0.100251258539955,0.0436378763436428,0.12104417756937,1,0.126223541718884,0.771658448510704,0.6334405329682
0.0944550847853506,0.294631306597671,0.0954978077210993,0.405405405405405,0.0196822718965275,0,0.0898491817306664,0.00548947849954254,0.0617283950617284,0.333333333333333,0.303921568627451,0.0930828593814634,0.146874920235639,0.0635757052488218,0.173951908898005,1,0.116326219801854,0.785321352775346,0.6364148913525
0.0396599243238193,0.134540750323415,0.0534702170890814,0.567567567567568,0.00808379024321665,0.193181818181818,0.841694298855493,0.059103385178408,0.0864197530864197,0,0.323529411764706,0.255532507983478,0.411593702317985,0.0913642895481821,0.474350240789487,1,0.107923859983959,0.749897053078382,0.617653996398551
0.0557294342971925,0.176908150064683,0.133675542722703,0.432432432432432,0.0506115563053564,0.363636363636364,0.297251042892288,0.118023787740165,0.148148148148148,0.833333333333333,0.715686274509804,0.303373325841591,0.29780557804111,0.533858489526676,0.345225429724132,0,0.0476567580191717,0.310255625125386,0.808444416318124
0.0328397253234923,0.270698576972833,0.187145759811785,0.135135135135135,0.140236187262758,0.397727272727273,0.412771419403145,0.329368709972553,0.148148148148148,0.5,0.264705882352941,0.0649370592694225,0.107358789560385,0.4514293224211,0.121905311837509,0,0.0388174516254874,0.229386858693471,0.417399708892585
0.00373709534264493,0.0452781371280724,0.0802053256336221,0.189189189189189,0.0243216645578518,0.784090909090909,0.461974542731843,0.230558096980787,0.209876543209877,0.5,0.0784313725490196,0.261987677510098,0.461984389908028,0.0678119281823764,0.48628699888383,0,0.0972011923762412,0.879620732982082,0.568982677382796
0.00144812444527491,0.0763260025873221,0,0.108108108108108,0.0272037115141291,0.5,0.521873997218954,0.247209515096066,0.0246913580246914,0.5,0.0588235294117647,0.264550201016143,0.463727980324391,0.272055005435933,0.491025561221594,0,0.097061744390999,0.878469839191631,0.568792824719966
0.0631101975989162,0.467335058214748,0.240615976900866,0.567567567567568,0.010895543371292,0.363636363636364,0.297251042892288,0.118023787740165,0.209876543209877,0,0.568627450980392,0.132278666448549,0.489546389676855,0.273532909379137,0.246431936779992,0,0.0923396141649554,0.136534014718774,0.195231821607532
0.160835240809081,0.386804657179819,0.152550529355149,0.540540540540541,0.00281175312807535,0.272727272727273,0.156380361535993,0.0219579139981702,0.259259259259259,0,0.215686274509804,0.327794127349771,0.529347160294415,0.295602967275941,0.607974844500341,1,0.359562469867307,0.838114645915383,0.248229480091362
0.0160227962815901,0.512936610608021,0.561437279435354,0.378378378378378,0.0114578939969071,0.340909090909091,0.127179377473527,0.0713632204940531,0.135802469135802,0.166666666666667,0.352941176470588,0.190946111600788,0.465472732491507,0.324784393154613,0.205523334196703,0,0.0588502704832041,0.240526243546021,0.576588290117885
0.125099266595039,0.394566623544631,0.294086193989948,0.405405405405405,0.0638970898355124,0.488636363636364,0.303668841587336,0.178408051235133,0.271604938271605,0,0.392156862745098,0.132278666448549,0.443061423781094,0.107946463671551,0.246431936779992,0,0.189178182802843,0.182928760730239,0.165821918202267
0.130938478067922,0.0756791720569211,0.668377713613517,0.918918918918919,0.0162378743146352,0.280295454545455,0.0363675259386031,0.0284841720036597,0.317283950617284,0.166666666666667,0.450980392156863,0.272628422754303,0.551346923034394,0.267897048296892,0.50596363191412,1,0.076254440626884,0.341688751860965,0.591546378704286
0.0411547624608773,0.0779430789133247,0.256657042027591,0.162162162162162,0.0193308027555181,0.420454545454546,0.579634185474382,0.340347666971638,0.246913580246914,0.5,0.42156862745098,0.0843274211971519,0.104206340449586,0.275353033788081,0.125532336659562,0,0.0986966655509511,0.256089706363708,0.429924231528202
0.0982388938197786,0.182082794307891,0.149716607849428,0.378378378378378,0.0115984816533108,0.568181818181818,0.236281955289336,0.0878316559926807,0.246913580246914,0.333333333333333,0.843137254901961,0.3070153841885,0.434520536400839,0.110008542195572,0.500367218730629,0,0.421922079485879,0.909480619582091,0.766843670714939
0.0194328957817536,0.347671410090556,0.0267351085445407,0.243243243243243,0.021791086742584,0.215909090909091,0.269440581880415,0.0700091491308326,0.0246913580246914,0.666666666666667,0.519607843137255,0.0274897255180955,0.534552148805657,0.549594637332372,0.0526585225123972,0,0.0387142645508786,0.236746243757195,0.650412210402772
0.134348577568085,0.236739974126779,0.133675542722703,0.513513513513513,0.0137072964993674,0.329545454545455,0.101508182693336,0.0370722781335773,0.296296296296296,0,0.294117647058824,0.653418171346498,0.495045366498233,0.315630666521062,0.569049757446816,0,0.801667120730553,0.811665206052223,0.971815509236618
0.0377446629607138,0.158473479948254,0.119773286279542,0.135135135135135,0.0400674820750738,0.318181818181818,0.383891325275431,0.0997255260750229,0.333333333333333,0.333333333333333,0.323529411764706,0.0195559076159621,0.207091812478551,0.635583684668265,0.0379874802304252,0,0.136755540240219,0.273595962368943,0.452286573964876
0.705096463773532,0.264877102199224,0.507967062346273,0.513513513513513,0.0228454941656123,0.386363636363636,0.0801155203765109,0.0850869167429094,0.37037037037037,0,0.343137254901961,0.232147065628152,0.373486104843735,0.158622063298021,0.431106393021648,1,0.283147355717558,0.731567221700156,0.694682399507537
0.0660998738730322,0.329236739974127,0.106940434178163,0.162162162162162,0.113876001687052,0.25,0.283345812386351,0.0960658737419945,0.0864197530864197,0.833333333333333,0.647058823529412,0.325331610276701,0.525334381405386,0.226428842130136,0.403434743835484,0,0.165171757287618,1,0.578216420529399
0.0585789694959593,0.466364812419146,0.294086193989948,0.567567567567568,0.0249543090116688,0.306818181818182,0.216199593539416,0.105718206770357,0.141975308641975,0,0.401960784313726,0.158715870961711,0.411671133852423,0.211894936842539,0.295319036284184,1,0.0752467539651911,0.468603828569624,0.511146652552366
0.0103704395758397,0.300452781371281,0.037429151962357,0.648648648648649,0.028469000421763,0.295454545454545,0.173494491389453,0.109972552607502,0.037037037037037,0.333333333333333,0.549019607843137,0.465894971389005,0.57961552907829,0.155109616853809,0.545165154561945,0,0.0628441943440316,0.235500322039092,0.640476587714806
0.354229924790956,0.15620957309185,0.614907496524436,0.108108108108108,0.0372557289469984,0.511363636363636,0.271579848112098,0.21683440073193,0.320987654320988,0.666666666666667,0.588235294117647,0.325331610276701,0.59028969330253,0.286335616254615,0.603421211867888,0,0.156283717689595,0.905911792965824,0.663529303470851
0.274069229691222,0.252263906856404,0.240615976900866,0.567567567567568,0.0551806551384788,0.318181818181818,0.0930580810781902,0.0508691674290942,0.246913580246914,0.5,0.803921568627451,0.471754619759156,0.30279971007777,0.355647881887555,0.350892685070569,0,0.562000916532473,0.891900452966459,0.82149247205426
0.000326995842481431,0.0132600258732212,0.0802053256336221,0.162162162162162,0.0115984816533108,0.397727272727273,0.133597176168574,0.199085086916743,0.209876543209877,0.333333333333333,0.529411764705882,0.107239391215898,0.169943605812809,0.468304011422716,0.200129857481023,0,0.228486684624955,0.328479869917328,0.285590182891396
0.0124258420142944,0.526843467011643,0.0802053256336221,0.162162162162162,0.0456909883312245,0.454545454545455,0.402075088244732,0.317035681610247,0.135802469135802,0,0.205882352941176,0.0921738622135628,0.145393669735723,0.31113443150186,0.172271011245832,0,0.125022193486643,0.349090371559199,0.416847410237083
0.0604475171672817,0.371280724450194,0.0962463907603465,0.513513513513513,0.0105440742302826,0.227272727272727,0.0974435768531394,0.0755718206770357,0.123456790123457,0.5,0.46078431372549,0.210320416159053,0.337918628311031,0.090481436231039,0.234919602129622,0,0.148640568849453,0.280321827914981,0.539935219970203
0.0113047134115009,0.0882923673997413,0.240615976900866,0.351351351351351,0.0105440742302826,0.227272727272727,0.0974435768531394,0.0755718206770357,0.419753086419753,0.166666666666667,0.431372549019608,0.202306718278627,0.324859958371526,0.123386185788276,0.220671471934135,0,0.141531803280726,0.277787749844265,0.537961902898991
0.0377446629607138,0.0967011642949547,0.187145759811785,0.27027027027027,0.00632644453816955,0.375,0.101508182693336,0.017932296431839,0.271604938271605,0.166666666666667,0.274509803921569,0.0830089812798799,0.13045909684146,0.115902678990636,0.155323514171171,0,0.194563411956529,0.651331974785927,0.601154074065553
0.0024291119727192,0.174644243208279,0.0267351085445407,0.0540540540540541,0.0352172079291438,0.625,0.717616857417906,0.252516010978957,0.0864197530864197,0.166666666666667,0.411764705882353,0,0.325749562371993,0.213142062861135,0.00182512422034225,0,0.0465169099455635,0.599985217877922,0.514523728706297
0.0109310038772364,0.183699870633894,0.0267351085445407,0.162162162162162,0.120413327709827,0.590909090909091,0.665204834741684,0.251235132662397,0.0740740740740741,0.166666666666667,0.450980392156863,0,0.330146154378117,0.277688090962156,0.00182512422034225,0,0.0482247642276938,0.599393932994754,0.513735552500017
0.129256785163731,0.167852522639069,0.0802053256336221,0.486486486486487,0.0347954449599325,0.284090909090909,0.0813990801155204,0.0217749313815188,0.0864197530864197,0.5,0.137254901960784,0.282945984705182,1,0.275069916172582,0.525042641477412,0,0.306057323377769,0.512992429441769,0.951650855199949
0.12435184752651,0.0640362225097025,0.152550529355149,0.351351351351351,0.0288204695627724,0.477272727272727,0.267301315648732,0.179798719121683,0.271604938271605,0.333333333333333,0.274509803921569,0.54439064987975,0.810866414163118,0.275766723256894,0.927438063514346,1,0.198912672100946,0.77654710745547,0.165936980422166
0.0139206801513524,0.127749029754204,0.187145759811785,0.108108108108108,0.0671306059327991,0.409090909090909,1,0.266239707227813,0.135802469135802,0.666666666666667,0.333333333333333,0.0173473943990939,0.0234606794348478,0.494135475427431,0.0339035459651511,0,0.0273943950240266,0.00115089379045805,0.0382524350042295
0.0201803148502826,0.118369987063389,0.0802053256336221,0.135135135135135,0.0323351609728666,0.375,0.371055727885335,0.0933211344922232,0.111111111111111,0,0.333333333333333,0.192625329260332,0.309083713043552,0.0178070675389162,0.358023663815912,0,0.269042883263667,0.552545164662282,0.247067351670417
0.0292427710561966,0.164294954721863,0.0802053256336221,0.351351351351351,0.0372557289469984,0.443181818181818,0.327200770135843,0.0660567246111619,0.111111111111111,0.166666666666667,0.343137254901961,0.0694910652758049,0.678362056154201,0.392279297822234,0.130326479993389,0,0.269042883263667,0.4700292474844,0.222208159062013
0.0566637081328537,0.179818887451488,0.0641642605068976,0.513513513513513,0.00702938282018839,0.420454545454546,0.348593432452669,0.0852698993595608,0.172839506172839,0.333333333333333,0.480392156862745,0.214481766385359,0.6278636786725,0.498107237351144,0.398440108603272,0,0.372290571210707,0.602413709362362,0.309459840408705
0.0283084972205353,0.0498059508408797,0.0802053256336221,0.189189189189189,0.114368058484465,0.625,0.0662102898705744,0.0466605672461116,0,0,0.470588235294118,0.108165361920472,0.359057461260694,0.233414267819115,0.201842142225422,0,0.372290571210707,0.335818137663797,0.336631783637005
0.0319054514878311,0.120310478654592,0.240615976900866,0.675675675675676,0.0193308027555181,0.336363636363636,0.117681035404856,0.049935956084172,0.244444444444444,0.333333333333333,0.362745098039216,0.0660052376318068,0.102750755530203,0.303576436605173,0.123880563867811,0,0.354797789535286,0.255487862821908,0.491039529625646
0.124725557060774,0.361578266494179,0.294086193989948,0.108108108108108,0.00984113594826374,0.409090909090909,0.263022783185367,0.060384263494968,0.185185185185185,0.166666666666667,0.686274509803922,0.0410262167613949,0.455648697162609,0.0992357967506438,0.0776899056156806,0,0.112124134769161,0.149816807272807,0.18443898538135
0.0260195263231653,0.188227684346701,0.133675542722703,0.405405405405405,0.00843525938422606,0.522727272727273,0.348593432452669,0.162122598353156,0.283950617283951,0.833333333333333,0.411764705882353,0.162032444144664,0.280606561867148,0.275399301331936,0.301451970767754,0,0.0812052446485779,0.700788731799512,0.394588623798323
1,0.192755498059508,0.60886536199337,0.432432432432432,0.00632644453816955,0.295454545454545,0.126002781046101,0.0329368709972553,0.209876543209877,0.166666666666667,0.431372549019608,0.317216418849201,0.497842808796196,0.158330801406981,0.572224246968338,1,0.128812964410258,0.454729751132421,0.750458810601831
0.00144812444527491,0.0902328589909444,0.106940434178163,0.108108108108108,0.0474483340362716,0.215909090909091,0.119691945662638,0.0521500457456542,0.0617283950617284,0,0.313725490196078,0.239179525668778,0.384945804960158,0.309051498537172,0.444110664089499,0,0.274753785912931,0.330433221763507,0.557838901385929
0.143644602232914,0.107373868046572,0.11993369693081,0.513513513513513,0,0.306818181818182,0.0683495561022569,0.0296431838975297,0.259259259259259,0,0.323529411764706,0.203749287192161,0.447283601977332,0.242018549629777,0.378593843163847,0,0.21403896779143,0.523551088069775,0.554766740114719
0.0910916989769701,0.277166882276843,0.396749010800984,0.27027027027027,0.000702938282018839,0.0454545454545455,0,0,0.654320987654321,0,0.176470588235294,0.133126363824244,0.212127555853039,0.304288929043142,0.247999480199131,1,0.168270323431002,0.47724081132733,0.988476518677472
0.154949315644415,0.193402328589909,0.20142230777457,0.486486486486487,0.00351469141009419,0.284090909090909,0.0513423895603808,0.0247026532479414,0.333333333333333,0.333333333333333,0.637254901960784,0.465630258345016,0.600127126361101,0.130256094688777,0.688294735557993,1,0.0422441651526137,0.804696491357739,0.815877435723364
0.0226561405147849,0.0559508408796895,0.187145759811785,0.162162162162162,0.0615070996766484,0.431818181818182,0.51866509787143,0.262140896614822,0.111111111111111,0,0.705882352941177,0.156442940182293,0.393196601145194,0.453196777681924,0.291115982473247,0,0.350174351823743,0.625600523709467,0.391056213647533
0.0510113514271033,0.0465717981888745,0.0534702170890814,0.297297297297297,0.063545620694503,0.511363636363636,0.169964702107177,0.0974382433668801,0.172839506172839,0,0.166666666666667,0.548699751866235,0.621915285177063,0.152902058294655,0.713019564343529,0,0.559079155884639,0.747362975007658,0.130607125803276
0.124725557060774,0.145860284605433,0.187145759811785,0.324324324324324,0.109236609025728,0.568181818181818,0.506899133597176,0.40768526989936,0.209876543209877,0.166666666666667,0.147058823529412,0.513557206271706,0.874809869944216,0.374497332871453,0.951483861081142,1,0.293556776466312,0.639337338584507,0.0284548869801323
0.325127294810109,0.309184993531695,0.543685167361779,0.891891891891892,0.0082946717278223,0.295454545454545,0.178521767033907,0.0391216834400732,0.253086419753086,0.166666666666667,0.42156862745098,0.139782825978398,0.600518614349148,1,0.260308464211188,1,0.18284502150422,0.465330644394938,0.69033880070648
0.0593263885644882,0.0889391979301423,0.668377713613517,0.351351351351351,0.0101926050892732,0.590909090909091,0.395657289549684,0.12772186642269,0.271604938271605,0.333333333333333,0.607843137254902,0.034201356223577,0.0509249447369532,0.136721108993282,0.0650695230011561,0,0.375567090967915,0.108543010695923,0.0894033448587323
0.0736674919418882,0.222509702457956,0.0802053256336221,0.513513513513513,0.0115984816533108,0.193181818181818,0.119264092416301,0.0219579139981702,0.197530864197531,0.333333333333333,0.264705882352941,0.224113837680941,0.360395609809268,0.0341762891703909,0.4162515238618,0,0.201612775952385,0.362119756306163,0.550106720208956
0.115476246087728,0.20019404915912,0.294086193989948,0.135135135135135,0.00878672852523548,0.590909090909091,0.176382500802225,0.0688014638609332,0.0864197530864197,0.666666666666667,0.617647058823529,0.0716297806146244,0.179001734501851,0.295589896585286,0.13428134555143,0,0.201612775952385,0.494979357822387,0.463067903969072
0.0339608539262858,0.153298835705045,0.0802053256336221,0.108108108108108,0.0277660621397441,0.522727272727273,0.29083324419724,0.10576395242452,0.0617283950617284,0.5,0.57843137254902,0.065817852920506,0.189320257048644,0.0705282271036985,0.123534056164155,0,0.12842339607197,0.491949022796147,0.463930870618284
0.0799271266408184,0.0973479948253557,0.0695112822158058,0.0810810810810811,0.0295234078447912,0.522727272727273,0.286554711733875,0.115279048490393,0.148148148148148,0.5,0.558823529411765,0.0511823699332349,0.202389657636153,0.0648834574334049,0.0964704416002766,0,0.165775588646047,0.485381537129527,0.462929829305195
0.0526930443312935,0.298835705045278,0.187145759811785,0.0810810810810811,0.00140587656403768,0.465909090909091,0.0512354262487967,0.0497712717291857,0.0864197530864197,0.166666666666667,0.686274509803922,0.0836215805638234,0.15031629950218,0.0506689085221631,0.156456319348641,0,0.0535628642211043,0.501187849095653,0.459219072713568
0.0248983977203718,0.0682406209573092,0.245962998609774,0.405405405405405,0.0196822718965275,0.272727272727273,0.13038827682105,0.0398170173833486,0.283950617283951,0.666666666666667,0.382352941176471,0.285454792353814,0.325688245641438,0.0821751284775698,0.37686620250926,1,0.0474051861318663,0.405114614239411,0.734321334261504
0.0103704395758397,0.103169469598965,0.0267351085445407,0.216216216216216,0.0365879375790806,0.375,0.801048240453524,0.124977127172919,0.0617283950617284,0.166666666666667,0.705882352941177,0.107701378663431,0.170696434492345,0.278203374583084,0.20098415454961,0,0.0394689396061842,0.110074016196982,0.0579625932723148
0.0111178586443687,0.091849935316947,0.267351085445407,0.216216216216216,0.00281175312807535,0.363636363636364,0.0689913359717617,0.0495882891125343,0.45679012345679,0.5,0.343137254901961,0.22740863980614,0.484748158216543,0.107707523242243,0.422344199782246,0,0.0674447831047383,0.492308017189501,0.530879823264429
0.620030831036577,1,0.397016361886429,0.432432432432432,0.0126528890763391,0.556818181818182,0.466253075195208,0.310155535224154,0.209876543209877,0.5,0.803921568627451,0.0182408245396646,0.161023284878705,0.221826699128238,0.0355556574113662,1,0.205044618851997,0.264082610945112,0.240888510462034
0.0270005138506096,0.107373868046572,0.105229387231312,0.243243243243243,0.0249543090116688,0.136363636363636,0.0202160658893999,0.0137236962488564,0.111111111111111,0.5,0.137254901960784,0.468959440331656,0.759382189895421,0.239290320379893,0.869014649175985,1,0.170590767104589,0.996895754363363,0.307417486005559
0.0143411033773999,0.308538163001294,0.0802053256336221,0.216216216216216,0.0516659637283846,0.284090909090909,0.377473526580383,0.112534309240622,0.148148148148148,0,0.196078431372549,0.188260880822544,0.30197165410803,0.461953333735181,0.139465118974996,0,0.0440858173133405,0.216917082853797,0.543427358344025
0.0510113514271033,0.319534282018111,0.187145759811785,0.297297297297297,0.0470968648952622,0.511363636363636,0.445930045994224,0.201829826166514,0.0864197530864197,0.333333333333333,0.225490196078431,0.22628727778974,0.363937325186812,0.0732508863663831,0.420270601703876,0,0.240369752264839,0.182094626698625,0.297573913093505
0.387490073340496,0.174644243208279,0.133675542722703,0.540540540540541,0.00843525938422606,0.613636363636364,0.20579741148786,1,0.209876543209877,0,0.166666666666667,1,0.874809869944216,0.396009681858022,1,0,0.586495592099091,0.887149056583855,0.018766648064946
0.0270005138506096,0.0876455368693402,0.507967062346273,0.351351351351351,0.026008716434697,0.227272727272727,0.124612257995508,0.0439158279963403,0.419753086419753,0.333333333333333,0.490196078431373,0.0274978871133775,0.541163488086132,0.525227289122493,0.0526736147556209,0,0.057845266346184,0.233283003727212,0.650325913737856
0.00467136917830616,0.142949547218629,0.0802053256336221,0.216216216216216,0.0372557289469984,0.409090909090909,0.148572039790352,0.104300091491308,0.209876543209877,0.166666666666667,0.696078431372549,0.110058697945697,0.577377067727579,0.314494224201856,0.205343257731563,0,0.0571220470920733,0.284492498073047,0.628843797283383
0.0207408791516794,0.109314359637775,0.0267351085445407,0.0810810810810811,0.0253057781526782,0.375,0.19777516311905,0.0865507776761208,0.0555555555555556,0.166666666666667,0.323529411764706,0.0764828992515285,0.119824561764397,0.287462108440661,0.143255626231896,0,0.581479796469121,0.298250430265342,0.473745677975363
0.00504507871257065,0.0979948253557568,0.0267351085445407,0.135135135135135,0.0358498523829608,0.454545454545455,0.337897101294256,0.231107044830741,0.123456790123457,0.166666666666667,0.294117647058824,0.248249326828615,0.144726696401304,0.197815905115252,0.171514141349788,0,0.0362745432443174,0.765882862241181,0.434417411215113
0.0160227962815901,0.0999353169469599,0.133675542722703,0.27027027027027,0.0379586672290173,0.647727272727273,0.235212322173494,0.048124428179323,0.0617283950617284,0.333333333333333,0.411764705882353,0.0694910652758049,0.108431063591249,0.236996278410114,0.130326479993389,0,0.060926547676593,0.446589025330224,0.239070527387682
0.0301770448918578,0.11254851228978,0.347556411079029,0.513513513513513,0.036904259805989,0.352272727272727,0.195635896887368,0.115279048490393,0.407407407407407,0,0.0784313725490196,0.227783188989445,0.366374977679735,0.474146190047241,0.423036807927873,0,0.176202219040387,0.85457559471645,0.291832308320725
