"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"272",-3.52643270802151,0.154659976758046,0.758272354239288,0.219285506845973,-0.0791111069385295,NA,NA,NA,NA,0.302002300449753,NA,NA,6,-174.561891582979,361.626777177934,10.1994442504006,0.000300958909425722
"1775",-5.10728709285035,NA,0.921541012563057,0.249037444681306,0.0720002380276944,NA,-0.611642974091736,-0.208783319424209,0.0242142778317654,NA,0.0147855215182633,-0.492614000861983,9,-171.269410663486,361.636382302581,10.2090493750476,0.000299517000706048
"939",-3.60880695541548,NA,0.753739184553192,NA,0.150881821879136,NA,-0.485338302526075,NA,0.00456039511278706,0.238176292684755,0.0152032958851214,NA,7,-173.482878812795,361.64045642077,10.2131234932364,0.000298907487893423
"1936",-4.15869714894268,0.160202949388967,0.847606645817419,0.254523135088623,0.0433322639418319,NA,NA,NA,-0.0338070612777458,0.305126583770236,0.0557674091948803,-0.496258206334125,9,-171.276116612455,361.64979420052,10.2224612729863,0.000297515174557658
"1488",-3.97854571047515,0.165935160638821,0.851322067155189,0.257592023803837,0.0363530392558725,NA,NA,0.068434086891992,-0.0361428003710821,0.304392784265678,NA,-0.491352708769098,9,-171.279884864798,361.657330705206,10.2299977776727,0.00029639617197018
"407",-4.03649519303002,NA,0.736447885109794,0.214515823764136,NA,0.285197520477739,NA,NA,-0.0331170267289846,0.301523263881628,NA,NA,6,-174.58260675353,361.668207519036,10.2408745915026,0.000294788624190557
"1992",-4.03408177300749,0.174677671189288,0.837924904968132,0.257412081822615,NA,NA,NA,0.0758418864707617,-0.0307210889742029,0.299043344053476,0.043379625738502,-0.489342421777195,9,-171.29055236432,361.678665704249,10.2513327767158,0.00029325117042263
"1663",-5.62198171881759,NA,0.90557387371462,0.247049354181448,0.0994261002668918,0.274720583428107,-0.599148806162379,-0.156914272139737,NA,NA,0.0231062013906446,-0.493975830690536,9,-171.29141230254,361.68038558069,10.2530526531559,0.000292999100930744
"1643",-4.64351078780472,NA,0.85966225636579,NA,0.122431672278562,NA,-0.612452191408868,-0.228783529739298,NA,NA,0.0839939421796167,-0.414221883896466,7,-173.510389983662,361.695478762504,10.2681458349707,0.000290796278932422
"903",-3.44647804960303,NA,0.764547252859107,0.217794957354658,NA,NA,NA,NA,-0.0298283658479486,0.298164528817446,-0.0536430164598175,NA,6,-174.601791967828,361.706577947633,10.279245020099,0.000289186947761665
"455",-3.62986725108604,NA,0.759153816889351,0.215461066713376,NA,NA,NA,0.0228750624425169,-0.0319732680473619,0.299969779352769,NA,NA,6,-174.614530915039,361.732055842054,10.3047229145204,0.000285526375919067
"399",-3.6339624878542,NA,0.760271317927698,0.214964458922684,0.00427151492147113,NA,NA,NA,-0.0314878012717903,0.30019063254564,NA,NA,6,-174.615432572146,361.733859156268,10.3065262287347,0.000285269045062477
"1727",-5.4910125604427,NA,0.908125958529621,0.251270579780023,0.0663917765768505,0.218821918574397,-0.609279652050785,NA,0.0106106678694532,NA,0.00939703100185964,-0.500010314403989,9,-171.338702666675,361.77496630896,10.3476333814265,0.000279465591136407
"2035",-3.81144074257888,NA,0.74293294958281,NA,NA,0.268968010859226,-0.445713180785765,-0.101638575945397,0.0496667439767723,0.220049640961475,0.0827874490638262,-0.433529395157915,9,-171.340258211772,361.778077399154,10.3507444716205,0.000279031207745409
"1783",-5.09869039486811,NA,0.896734971703106,0.250880469460985,NA,0.145366714042364,-0.583743441927307,-0.175005833512565,0.0329169262281736,NA,0.00391437291773239,-0.488500633724691,9,-171.340424997974,361.778410971558,10.3510780440246,0.000278984673070796
"328",-3.68120561186856,0.117298432982688,0.776731109491418,0.213060611064542,NA,NA,NA,-0.121103818469683,NA,0.315623880581805,NA,NA,6,-174.641177258538,361.785348529052,10.3580156015182,0.000278018613458355
"1880",-4.48439603840133,0.114202558033342,0.821335916522016,0.255068036085728,NA,0.321729299930706,NA,-0.0144715690554188,NA,0.312691338121605,0.038801563769418,-0.508079351664922,9,-171.349283561308,361.796128098226,10.3687951706924,0.000276524183964872
"1824",-4.49453512170295,0.111408658707308,0.822186814817108,0.255202407977388,0.00261499643419907,0.321007969218043,NA,NA,NA,0.314219424858612,0.0389354838367901,-0.509401440339335,9,-171.349713594356,361.796988164322,10.3696552367884,0.000276405294992124
"776",-3.44992188329579,0.111787269322629,0.786128375905336,0.217876879967698,NA,NA,NA,NA,NA,0.319323091996056,-0.0828111796101891,NA,6,-174.648232380999,361.799458773974,10.3721258464399,0.000276064061004749
"1595",-5.22621743690083,NA,0.837434026965007,NA,0.102783111059161,0.381680023875417,-0.626763539161692,NA,NA,NA,0.0654721087492802,-0.426651717183235,7,-173.564962744475,361.804624284131,10.3772913565975,0.000275351975116665
"1376",-4.36577497369999,0.114689239876148,0.8258960125847,0.256357851936038,0.00186997191098858,0.323164426803055,NA,-0.01376076424412,NA,0.312144700982704,NA,-0.505415338142142,9,-171.356318533593,361.810198042796,10.3828651152626,0.00027458567068301
"1951",-4.89442186073808,NA,0.814666651184593,0.251222556958547,0.0716262595373743,0.450832365409045,NA,NA,-0.0271105074367642,0.315286827153846,0.0692651489415991,-0.514342877853,9,-171.360263095741,361.818087167091,10.3907542395575,0.000273504683851713
"1267",-4.43620208333595,NA,0.827960564502084,NA,NA,0.262826574687153,-0.592619987679457,-0.251391083559937,0.0388304687448942,NA,NA,-0.412312428274094,7,-173.579212915033,361.833124625248,10.4057916977141,0.000271455987679206
"1211",-4.95331958571683,NA,0.842041205508888,NA,0.0935123661641201,0.367296103310663,-0.628969222042197,NA,0.00694715031490765,NA,NA,-0.4229222676838,7,-173.580025785306,361.834750365792,10.4074174382584,0.000271235418835692
"1503",-4.66406834594164,NA,0.819585606477866,0.254694069321747,0.0647047357772736,0.450242933565933,NA,0.0547163700445551,-0.0278907200385897,0.3139127463803,NA,-0.508695836460728,9,-171.375782269639,361.849125514889,10.421792587355,0.000269292883464379
"280",-3.90669099034014,0.104379429809299,0.766760173730157,0.213107764743999,NA,0.130955552937283,NA,NA,NA,0.32363923178881,NA,NA,6,-174.674363077553,361.851720167083,10.4243872395493,0.000268943749298274
"1763",-4.23846442465663,NA,0.840712644829041,NA,NA,NA,-0.593607557661166,-0.256428987804657,0.0402752496832986,NA,0.0589955023175334,-0.412663964344697,7,-173.598502941355,361.871704677891,10.4443717503577,0.000266269776424449
"1872",-4.01669817794977,0.116836618730911,0.844630515955408,0.255468266654382,0.00327448724992523,NA,NA,-0.0132045290952624,NA,0.310799592850145,0.0404205138452824,-0.50403824701758,9,-171.394248629542,361.886058234694,10.45872530716,0.000264365658134438
"107",-4.33313008890113,NA,0.828400438762983,NA,0.0928232398059315,NA,-0.601335563844285,-0.285649056297078,NA,NA,NA,NA,5,-175.785338455915,361.927819768973,10.5004868414389,0.000258902733899424
"783",-3.29445306243084,NA,0.760580044669613,0.219937049274369,-0.0439068016663252,NA,NA,NA,NA,0.303800879880688,-0.0719785714736031,NA,6,-174.713388236419,361.929770484814,10.5024375572801,0.000258650334177302
"1031",-5.67762505668407,NA,1.02717349064224,0.257518738605358,NA,NA,NA,NA,NA,NA,NA,-0.519251478450617,4,-176.848307234479,361.93330085949,10.5059679319568,0.000258194170607877
"1707",-4.57906462846945,NA,0.85858637009605,NA,0.0829147259915136,NA,-0.626346716014639,NA,0.010348626300534,NA,0.0635382782515938,-0.422007606363215,7,-173.629319807599,361.933338410378,10.5060054828448,0.000258189322943186
"2007",-4.6032130641105,NA,0.799897510490252,0.25547664847656,NA,0.407375235356832,NA,0.0670690690526166,-0.0159522851850861,0.304303128049912,0.0511722748170224,-0.502924090212654,9,-171.425979404453,361.949519784516,10.5221868569828,0.000256108821618273
"287",-3.78061672104841,NA,0.74024090002381,0.215878904544617,-0.043720064007824,0.170748867991981,NA,NA,NA,0.308519763673808,NA,NA,6,-174.726463531691,361.955921075357,10.5285881478235,0.000255290418498999
"335",-3.52987162824886,NA,0.754882334077758,0.215496862451263,-0.0370172209868216,NA,NA,-0.0583389895135282,NA,0.304951829596423,NA,NA,6,-174.729985049655,361.962964111285,10.5356311837518,0.000254392989787263
"1999",-4.19049502557369,NA,0.844333658059216,0.252905314316689,0.0608400395398177,NA,NA,0.0435122336301943,-0.023001058955432,0.312639924851704,0.0648368685408766,-0.508201887198258,9,-171.440233090263,361.978027156135,10.5506942286012,0.000252484220272912
"839",-3.41484703032925,NA,0.772166511134828,0.215976318188897,NA,NA,NA,-0.0805724581274308,NA,0.311654911431915,-0.064093224640867,NA,6,-174.737976431567,361.97894687511,10.5516139475766,0.000252368139701146
"1887",-4.6114082670687,NA,0.819166489401615,0.253107400917835,0.030911111297927,0.352850691075217,NA,-0.0114627443197831,NA,0.317793956632529,0.0527783787801302,-0.516567433140579,9,-171.440771983439,361.979104942488,10.5517720149541,0.000252348194904319
"791",-3.66294608579722,NA,0.76120084512163,0.216311882558847,NA,0.163042750162032,NA,NA,NA,0.317849930295071,-0.0699982394898567,NA,6,-174.744845762053,361.992685536083,10.5653526085493,0.000250640480270801
"343",-3.87062911532154,NA,0.752437175791909,0.212102477025756,NA,0.170709813643187,NA,-0.0911747274353604,NA,0.31539078628183,NA,NA,6,-174.745574885356,361.994143782687,10.5668108551537,0.000250457799062812
"1428",-3.7609443904697,0.178921870964456,0.753809458049066,NA,NA,0.457300962419728,NA,NA,-0.0297443065266216,0.296169025657211,NA,-0.428420217571228,7,-173.672857792092,362.020414379365,10.5930814518311,0.000247189473359333
"227",-4.07530136545135,NA,0.809444220765711,NA,NA,NA,-0.58360606693692,-0.298562378908511,0.0262620512027294,NA,NA,NA,5,-175.857166931273,362.071476719688,10.6441437921543,0.000240958319648615
"1715",-4.70031089823628,NA,0.822968931776395,NA,NA,0.266434149013241,-0.595492970187338,NA,0.0226760685151667,NA,0.0507582672911388,-0.419502292963156,7,-173.707039643544,362.088778082268,10.6614451547343,0.000238882856051181
"1420",-3.22596813365077,0.154212046043763,0.801513573395017,NA,0.0606845789269195,NA,NA,NA,-0.0353443264204805,0.305720645638651,NA,-0.432798482358134,7,-173.708815781015,362.092330357212,10.664997429678,0.000238458943833798
"1924",-3.44476619738527,0.170246941420557,0.777739837060384,NA,NA,NA,NA,NA,-0.0256324221317647,0.297025638102441,0.107272028983396,-0.432617364846707,7,-173.710487228394,362.095673251969,10.6683403244354,0.000238060705167402
"1651",-4.73922723824909,NA,0.80629927690547,NA,NA,0.330806627077316,-0.547816197758907,-0.126702959051132,NA,NA,0.0688899884795941,-0.405221592226178,7,-173.738724861356,362.152148517892,10.7248155903583,0.000231432457782022
"1812",-3.98335556180338,0.116146883752855,0.760322871258719,NA,NA,0.356997248241352,NA,NA,NA,0.312799651601461,0.101362728197396,-0.452239112706938,7,-173.743181465293,362.161061725767,10.7337287982338,0.000230403349845876
"499",-3.40972108802251,NA,0.706430341377727,NA,NA,0.196209369624601,-0.445115570385128,-0.155295566801666,0.0349727484169072,0.214513797410619,NA,NA,7,-173.755221007368,362.185140809917,10.757807882383,0.000227646030757037
"1476",-3.077267344316,0.172462248701527,0.786617869698915,NA,NA,NA,NA,0.0139359574922401,-0.0256402231589522,0.295463713807131,NA,-0.424634008075462,7,-173.763831279993,362.202361355167,10.7750284276334,0.000225694350676549
"115",-4.33114895581258,NA,0.788620439904368,NA,NA,0.187708603325276,-0.554035469572458,-0.206579488801072,NA,NA,NA,NA,5,-175.923783940897,362.204710738938,10.7773778114041,0.000225429385011216
"1435",-3.99967027314875,NA,0.769374658301985,NA,0.0911091892351148,0.48812089625338,NA,NA,-0.0307885384259864,0.313650435848067,NA,-0.448686103074055,7,-173.765803674379,362.206306143939,10.778973216405,0.00022524963113171
"995",-3.13999645678997,NA,0.720749770944396,NA,NA,NA,-0.446376065893272,-0.160369988239714,0.0370999164722017,0.213810306738102,0.00660309746852239,NA,7,-173.772543732898,362.219786260977,10.7924533334433,0.00022373654032486
"1364",-3.63226984215216,0.124155548725193,0.768147115831484,NA,NA,0.36702474710958,NA,-0.0711951892615567,NA,0.306301450457545,NA,-0.442162275859128,7,-173.777587031227,362.229872857634,10.8025399301003,0.000222611010781287
"611",-3.99576252663513,NA,0.802521064971954,NA,NA,NA,-0.551230294061101,-0.201445553639552,NA,NA,-0.0133281412109625,NA,5,-175.94039843593,362.237939729003,10.8106068014691,0.00022171493193968
"1308",-3.68611677119562,0.108619162278084,0.774193267631901,NA,0.0173802074246173,0.359149708869165,NA,NA,NA,0.31484757329999,NA,-0.448400679311755,7,-173.785760687784,362.246220170749,10.8188872432157,0.000220798880786131
"1931",-3.72049390965684,NA,0.792690036077367,NA,0.0898585598865513,NA,NA,NA,-0.027290691840337,0.31504546642328,0.132975680509107,-0.453758071033916,7,-173.786472978051,362.247644751282,10.8203118237481,0.000220641663891233
"1860",-3.43841758544241,0.123768291169225,0.784403993512589,NA,NA,NA,NA,-0.0716513475965851,NA,0.305948805375162,0.105098231327059,-0.44495827950851,7,-173.786809811939,362.248318419058,10.8209854915242,0.000220567356816994
"1804",-3.52050928151518,0.105103630038034,0.791167342754029,NA,0.0221461066665786,NA,NA,NA,NA,0.316055859913537,0.106371507477158,-0.452798250444745,7,-173.791599611798,362.257898018776,10.8305650912422,0.000219513409435908
"947",-3.47076349074951,NA,0.70333718054901,NA,NA,0.213863157267991,-0.439377787667489,NA,0.025303291613261,0.219415096771473,0.000775956905702448,NA,7,-173.808001928065,362.29070265131,10.8633697237761,0.000215942248786569
"1819",-4.15779502494792,NA,0.765573120643183,NA,0.0475087659713604,0.376410564247999,NA,NA,NA,0.321744041330702,0.116788315127642,-0.463601813272012,7,-173.809010338573,362.292719472328,10.8653865447939,0.000215724600111635
"59",-4.67939672745607,NA,0.812856046061146,NA,0.0592931911616677,0.197307915440272,-0.607878517813039,NA,NA,NA,NA,NA,5,-175.977573451177,362.312289759497,10.8849568319636,0.000213623998032099
"616",-4.45278260582031,0.277167770276481,0.868285027140767,0.211184076214888,NA,NA,-0.585634281588834,-0.257759526194298,NA,NA,-0.101295788306119,NA,7,-173.822155755114,362.319010305409,10.8916773778749,0.000212907367799741
"1356",-3.13955583354926,0.111813024409225,0.800482781388327,NA,0.0244406202905512,NA,NA,-0.0798020471578855,NA,0.309459391511708,NA,-0.442245900122619,7,-173.827594572301,362.329887939782,10.9025550122482,0.000211752546825367
"1939",-4.04942325874319,NA,0.739858891084568,NA,NA,0.423592236861919,NA,NA,-0.0129472512504381,0.300480623861076,0.113123556734764,-0.44433488496243,7,-173.831983235871,362.338665266922,10.9113323393883,0.000210825272373358
"555",-4.2441307586398,NA,0.827754954980098,NA,0.0570628224241271,NA,-0.60192225857463,NA,NA,NA,-0.0334355627670029,NA,5,-175.99148318139,362.340109219922,10.9127762923887,0.000210673116414182
"171",-4.36951883968234,NA,0.825663697188959,NA,0.0601179338504125,NA,-0.601282261983122,NA,-0.0028358614127854,NA,NA,NA,5,-175.996076132611,362.349295122365,10.9219621948318,0.000209707723764569
"1867",-3.60827823379879,NA,0.792923903790227,NA,0.0571650017725567,NA,NA,-0.0947176106581447,NA,0.315963608558793,0.123053402629323,-0.457972084976393,7,-173.85009703396,362.374892863101,10.9475599355676,0.000207040804972712
"1875",-3.98952798337611,NA,0.748039507465346,NA,NA,0.383607728820582,NA,-0.0553463523133197,NA,0.304528927531924,0.111192467133093,-0.449672370183144,7,-173.851348641748,362.377396078676,10.9500631511425,0.000206781833188246
"1371",-3.75904475674266,NA,0.775373146206751,NA,0.0520785449740636,0.387049852330371,NA,-0.0885149887315517,NA,0.314664391939699,NA,-0.453166515662907,7,-173.852839378168,362.380377551517,10.9530446239829,0.000206473805629469
"232",-4.79391248681483,0.284210898330936,0.858589249765826,0.207213045449878,NA,NA,-0.581639573649419,-0.247417244091864,-0.00811620757744494,NA,NA,NA,7,-173.865776923693,362.406252642566,10.9789197150325,0.000203819746891946
"1483",-3.23226886101352,NA,0.801839627760649,NA,0.0806312649343911,NA,NA,-0.026938653195531,-0.0227073974283386,0.310016522517103,NA,-0.442971738970288,7,-173.865928306377,362.406555407935,10.9792224804013,0.000203788894446843
"120",-4.91627725399456,0.273088787876511,0.853550339714065,0.204944430064931,NA,0.0825462550413843,-0.590894106509253,-0.27491180635811,NA,NA,NA,NA,7,-173.869192866298,362.413084527777,10.9857516002438,0.000203124698133851
"112",-4.79936625596099,0.271154776716375,0.859968297471768,0.205680668954406,0.00267789946888318,NA,-0.591063919838175,-0.275262287991488,NA,NA,NA,NA,7,-173.872430695272,362.419560185725,10.9922272581917,0.00020246807868529
"563",-4.30050421277917,NA,0.79731696418535,NA,NA,0.170556319176058,-0.569959010199675,NA,NA,NA,-0.0323832691221286,NA,5,-176.043220251424,362.44358335999,11.0162504324567,0.000200050663279469
"179",-4.41378900728838,NA,0.798794478588429,NA,NA,0.154658674648468,-0.579964597019732,NA,0.00554939958514114,NA,NA,NA,5,-176.043693662716,362.444530182575,11.0171972550413,0.000199955979450407
"675",-4.05026862748888,NA,0.812495376413552,NA,NA,NA,-0.578694603678616,NA,0.00743078373834133,NA,-0.0358559727867758,NA,5,-176.049107597911,362.455358052964,11.0280251254307,0.000198876355878932
"1491",-3.64533399791507,NA,0.750045119737931,NA,NA,0.416058155600424,NA,-0.00908146743976219,-0.0113109700373221,0.298074477733585,NA,-0.436625336779218,7,-173.891885226858,362.458469248896,11.0311363213628,0.000198567224728465
"1916",-4.71393669897277,0.14639473001215,0.77114135864194,NA,0.196718923944572,0.463626577027568,-0.501191075674906,-0.128306174951358,NA,0.244448100707693,0.112955439644508,-0.448402324608672,10,-170.557917319642,362.465527890817,11.0381949632831,0.000197867652493869
"883",-3.58734340684957,NA,0.688614775214416,NA,NA,0.294794569334146,-0.404007334012255,-0.0410172073616919,NA,0.210711325353822,0.0163792665711067,NA,7,-173.895657406308,362.466013607796,11.0386806802623,0.000197819604489313
"1987",-3.40769241796445,NA,0.771392656731576,NA,NA,NA,NA,-0.020920338007649,-0.00777845688192587,0.298475212409161,0.111470541662192,-0.440892991114094,7,-173.909123344135,362.492945483451,11.0656125559171,0.000195173633219563
"880",-3.80489135030434,0.225071678381191,0.787641429133208,0.204262035414543,0.0903028575154392,NA,-0.471947761847195,-0.150202547556409,NA,0.224459694352335,-0.0592214892920963,NA,9,-171.698550863883,362.494662703375,11.0673297758412,0.000195006127115246
"384",-4.27943380446711,0.219063427864903,0.768575701685337,0.199509845533772,0.0933897525412164,0.185926010837766,-0.474888605572889,-0.161488999795246,NA,0.226965774182392,NA,NA,9,-171.699562573325,362.49668612226,11.0693531947261,0.0001948089373413
"496",-4.01133233109449,0.225696008750706,0.78244317536995,0.201502939149816,0.0952590900114133,NA,-0.470398789528371,-0.147844136304867,-0.00428917577011036,0.225656031833691,NA,NA,9,-171.713981751397,362.525524478404,11.0981915508708,0.000192020107222011
"1980",-4.68868656160813,0.147948709423415,0.769252024412184,NA,0.18560987461723,0.45710722230461,-0.500038530382591,NA,-0.00233028677738141,0.247963256487848,0.107803281387786,-0.451025004078795,10,-170.59764311315,362.544979477834,11.1176465502999,0.00019016128717698
"680",-4.51513208556854,0.2904012043331,0.870734770484094,0.214341978804361,NA,NA,-0.573651495947787,NA,-0.0227806900529945,NA,-0.111205963205592,NA,7,-173.942414213479,362.55952722214,11.1321942946061,0.000188783096752643
"388",-3.10105438806959,0.208209819536635,0.740199138326184,NA,NA,NA,NA,NA,-0.0475358335900281,0.289791919479133,NA,NA,5,-176.102714290821,362.562571438786,11.135238511252,0.000188495967006563
"448",-4.37008720374262,0.233181013983331,0.76435683397217,0.201405154723608,0.0896453373185508,0.224561539406262,-0.460457092933158,NA,-0.0159358533324291,0.230051699053046,NA,NA,9,-171.738347099147,362.574255173904,11.1469222463703,0.000187398008717873
"832",-4.03305627683873,0.2190302082373,0.772341015256602,0.204510657411174,0.07316225942273,0.179823193886811,-0.469129876584748,NA,NA,0.229887842086513,-0.0712237527465511,NA,9,-171.739250603579,362.576062182768,11.1487292552345,0.000187228770251789
"1532",-4.27721647518206,0.144933821591332,0.779775613390414,NA,0.185464754956397,0.449924546373246,-0.505749620394116,-0.134741325141096,0.00780855607198629,0.24169216110413,NA,-0.440204524153058,10,-170.613213097086,362.576119445706,11.1487865181719,0.000187223409693855
"944",-3.81125551164547,0.234821418919164,0.78647908303421,0.206285497370033,0.0832266257734616,NA,-0.460312171417951,NA,-0.0114012973712131,0.227304368646371,-0.0644960763392129,NA,9,-171.740377977284,362.578316930177,11.1509840026435,0.000187017812395996
"1039",-4.94886408357711,NA,0.950774850877517,0.263032043526769,-0.168554884016868,NA,NA,NA,NA,NA,NA,-0.484059330713518,5,-176.111343270637,362.579829398417,11.1524964708833,0.000186876436608567
"1159",-5.389464934525,NA,0.986497861947693,0.257656028310413,NA,NA,NA,NA,-0.0612922319306121,NA,NA,-0.483136412050394,5,-176.128615364146,362.614373585434,11.1870406579006,0.000183676404501582
"2028",-3.95289446326445,0.131815651584818,0.798190912808916,NA,0.182616700681306,NA,-0.505461913232058,-0.147604996094997,0.0133922632948593,0.244241280494068,0.11241306267852,-0.443640265525063,10,-170.649649101844,362.648991455221,11.2216585276875,0.000180524518163809
"560",-4.40706453002836,0.26777585392667,0.867619394075907,0.214052119082831,-0.032394936615606,NA,-0.584250454002005,NA,NA,NA,-0.1238565281045,NA,7,-173.990901593127,362.656501981434,11.2291690539005,0.000179847872387559
"184",-5.07888396567675,0.290150880558891,0.852022860167936,0.207863998758325,NA,0.123962372640631,-0.576961850958721,NA,-0.0264678165118368,NA,NA,NA,7,-173.99603490928,362.66676861374,11.2394356862063,0.000178927021929544
"176",-4.86877724309048,0.289734811605358,0.859024139805611,0.209613552184852,-0.00885756027372312,NA,-0.573655776424063,NA,-0.0239899117015011,NA,NA,NA,7,-174.002157077881,362.679012950944,11.2516800234099,0.000177834946878662
"568",-4.60809242854096,0.250955892650579,0.870914376842257,0.210517157756871,NA,0.0693783653104209,-0.6015433502211,NA,NA,NA,-0.124533975701529,NA,7,-174.006966926262,362.688632647705,11.2612997201716,0.000176981641527114
"888",-3.83560575822157,0.263599967815949,0.757080125283481,0.211021740313265,NA,0.179650267934922,-0.43711990761655,-0.0882155497319053,NA,0.21291234328994,-0.0714494058122266,NA,9,-171.804689155358,362.706939286325,11.2796063587915,0.000175369063529783
"2043",-4.67906246413912,NA,0.779575102942932,NA,0.212828242920468,0.410647558602282,-0.506289650933309,-0.162556314241039,0.0170776010106172,0.248310415360868,0.118319834930416,-0.459022045646219,10,-170.684779392332,362.719252036198,11.2919191086647,0.000174292742340274
"1000",-3.56869925348559,0.25628691332182,0.770834826484061,0.211674582610413,NA,NA,-0.44149273011702,-0.102034259192755,0.00549398205243287,0.212655175131336,-0.0711529270807332,NA,9,-171.816582344597,362.730725664805,11.3033927372711,0.000173295719843956
"952",-3.84893917294984,0.260953526586532,0.756990093119348,0.211465695502589,NA,0.18274195505108,-0.435855637726957,NA,-0.00312538926852079,0.216442373714211,-0.0755715167066536,NA,9,-171.824576036235,362.74671304808,11.3193801205462,0.000171915969294691
"504",-4.04676357738705,0.255278993256206,0.751039160363471,0.207360009845017,NA,0.165870930310295,-0.440411514639732,-0.103634331783672,0.00260228583970289,0.214575984411571,NA,NA,9,-171.829166636371,362.755894248352,11.3285613208183,0.000171128580498973
"64",-4.89194205894846,0.258799424520471,0.854595692899943,0.207186635831535,-0.0315326342825221,0.0381391218716629,-0.591881866814631,NA,NA,NA,NA,NA,7,-174.066862599785,362.808423994751,11.3810910672172,0.000166692422611877
"2048",-4.99445992552447,0.163996488338326,0.829083087580175,0.245638248892085,0.158461363963741,0.340719937422704,-0.486939154379937,-0.0695813319950906,0.004022182468774,0.241994261919694,0.0541016996721343,-0.511075374910572,12,-168.509580686049,362.957049570856,11.5297166433226,0.000154754121646041
"380",-4.00584446074143,0.195158243549199,0.736751780369088,NA,0.136920635510333,0.317593645003422,-0.4996304539067,-0.190378864587823,NA,0.227117851931263,NA,NA,8,-173.087610622778,363.047948518284,11.6206155907504,0.000147878068352428
"403",-3.50354210054761,NA,0.699640118129823,NA,NA,0.335797546917322,NA,NA,-0.0304529743820299,0.295503031996421,NA,NA,5,-176.350751306303,363.058645469748,11.6313125422145,0.000147089257440959
"324",-3.08192868284822,0.121346962469367,0.74578692992517,NA,NA,NA,NA,-0.137007580842832,NA,0.307063759902241,NA,NA,5,-176.373186276851,363.103515410844,11.6761824833105,0.000143826056066258
"395",-3.11441348186513,NA,0.735935588511799,NA,0.0370698504934514,NA,NA,NA,-0.0348310694204376,0.299505072389872,NA,NA,5,-176.376355844234,363.10985454561,11.6825216180766,0.000143370911377036
"268",-2.99146781437725,0.141670833963186,0.733783421856722,NA,-0.0488120812271528,NA,NA,NA,NA,0.302318832012221,NA,NA,5,-176.379527402168,363.116197661478,11.6888647339443,0.00014291692253208
"876",-3.55936706154436,0.194513070095437,0.75765898573396,NA,0.135613819007698,NA,-0.496081126653928,-0.185241130312715,NA,0.226530868970937,0.0117784774633278,NA,8,-173.135612056099,363.143951384926,11.7166184573925,0.000140947381291463
"492",-3.51527851939265,0.19357166934908,0.758527546245527,NA,0.134215960587984,NA,-0.496998084600352,-0.187278819680084,0.00149283745242322,0.226337522579032,NA,NA,8,-173.136082717981,363.14489270869,11.7175597811566,0.000140881058340785
"899",-3.08740825020383,NA,0.724559437727184,NA,NA,NA,NA,NA,-0.0278842068044692,0.294019326793997,0.0212697962039733,NA,5,-176.395931046563,363.149004950269,11.7216720227355,0.000140591687460577
"451",-3.00859739127668,NA,0.726410513496804,NA,NA,NA,NA,-0.0176182894605463,-0.0265859317412715,0.293167869013318,NA,NA,5,-176.397403669285,363.151950195713,11.7246172681796,0.000140384801317097
"511",-4.2547670370869,NA,0.765401658016326,0.19291076407576,0.127220937039759,0.17598661804587,-0.467497542885457,-0.167924196649602,0.0116501264646418,0.236199216624487,NA,NA,9,-172.029232810639,363.156026596889,11.728693669355,0.000140098960332137
"1007",-3.85014661882356,NA,0.781604390360145,0.196073367597628,0.123097855152587,NA,-0.467790869597671,-0.169224552367898,0.014953560342164,0.234199198348076,-0.0404619642020466,NA,9,-172.034855450369,363.167271876349,11.739938948815,0.000139313444756627
"895",-4.22033208840392,NA,0.766318423534688,0.194788595598538,0.136808034798526,0.215665468178297,-0.457206153793878,-0.132751784037109,NA,0.235339402350853,-0.0353063280992298,NA,9,-172.036445217096,363.170451409802,11.7431184822681,0.000139092144831831
"276",-3.42263267761125,0.109263773840286,0.730931160660059,NA,NA,0.203259120415842,NA,NA,NA,0.31649742351377,NA,NA,5,-176.408105382268,363.173353621678,11.7460206941448,0.000138890453767427
"444",-4.07098873302409,0.208568327726877,0.731812394185023,NA,0.129737872131536,0.345066026187559,-0.48667929013643,NA,-0.0145401867632246,0.231448861779234,NA,NA,8,-173.157204218814,363.187135710355,11.7598027828209,0.000137936643640744
"408",-4.183241507728,0.219181557871166,0.750972737637047,0.217156566033843,NA,0.30923592651263,NA,NA,-0.0555082215245531,0.295630617169797,NA,NA,7,-174.262328223313,363.199355241807,11.7720223142736,0.000137096452362599
"772",-3.11091074692831,0.111518361508053,0.746904627084806,NA,NA,NA,NA,NA,NA,0.314484050943584,-0.00348316083796635,NA,5,-176.426071040428,363.209284937998,11.7819520104645,0.000136417476203648
"828",-3.95618199455754,0.191418078010934,0.734632723423232,NA,0.115407677526832,0.297515554146762,-0.496136777222892,NA,NA,0.232831256598216,-0.00538630308417937,NA,8,-173.179032816517,363.23079290576,11.8034599782267,0.000134958304878427
