"surfacearea_ha","shoreline_development","depth_max_m","TOTP_avg","PH_avg","COND_avg","ALK_avg","secchi_avg","waterbodies_1km","waterbodies_10km","dist_waterfowl","nearest_LM","nearest_SP","nearest_W","nearest_any_FP","latitude","longitude","boatlaunch","nonFP_species_richness"
0.688180056381344,0.538286083031322,0.829445911096404,0.0892021869314789,0.324045191726132,0.160889131222534,0.232468705856853,0.836048911241007,0.356207187108022,0.198900252497378,0.662063485357292,0.419115954458208,0.347204581670678,0.317470947821019,0.484529081038923,0.477744807121662,0.951593324089999,1,0.809448587573227
0.0427278526139662,0.0894004298896685,0.197207695000192,0.793669466435697,0.447732112514868,0.612771858697201,0.609389865214846,0.0675137741013233,0,0.560475204114031,0.369217637536654,0.180568283284056,0.113777388506707,0.119162470588226,0.196038966406648,0.0178041543026706,0.0365322548167949,0,0
0.562723818271059,0.384877560281308,0.390968690506745,0.439215865358083,0.579725677992963,0.372737659440708,0.38100831518001,0.303667285255216,0,0.809022177415577,0.74257535078511,0.580482966411299,0.574980766238158,0.135092996919375,0.70461171893093,0.902077151335312,0.75259321478089,0,0.836962288737218
0.335444582579847,0.23582930824713,0.636449110653243,0.527895474940292,0.394698752387544,0.515643225369199,0.485007757128746,0.6120973702601,0.827087475346916,0.786942583818216,0.4296062692236,0.538296081573777,0.357200306046004,0.683394078473423,0.49476420470344,0.302670623145401,0.707040081924302,0,0.778871817642204
0.636872652305927,0.282044971317194,0.732995900123098,0.33237897149213,0.352919365940452,0.355006546872049,0.295090154057096,0.713407603583749,0.827087475346916,0.830603798547082,0.86539778044259,0.74826365574666,0.483790949825804,0.607276491559056,0.619462121415209,0.946587537091988,0.838740298816587,1,0.873671080436207
0.475144302253241,0.643667824691703,0.345844596894853,0.522654194690519,0.24799528266757,0.452421531203102,0.377859790700145,0.456497559705939,0.356207187108022,0.369709485706221,0.558322552794259,0.596119919326187,0.599380732768964,0.667723168487157,0.726843996304291,0.537091988130564,0.856902870227079,0,0.762205649707094
0.795404804235071,0.314274193823671,0.695435134737438,0.298914760347495,0.367045416559681,0.450621964084341,0.344205875024282,0.645334557501551,0.356207187108022,0.51154065728141,0.525079408318434,0.249707169527995,0.157229504614488,0.49597945083754,0.274407598390734,0.780415430267062,0.629522664380761,1,0.884893356068388
0.727742778010116,0.448156703643588,0.695435134737438,0.420442360404892,0.360007815847557,0.423337461227692,0.342293336669339,0.623497523722273,0.712414374216044,0.470331598570746,0.519418334291753,0.303193028963057,0.211560562134516,0.171046868928721,0.338147156444892,0.786350148367952,0.6334405329682,1,0.925695140163981
0.568071445442462,0.599708351220332,0.427939431861549,0.424593095386919,0,0.296192530104524,0.128842054565924,0.243044177595282,0.56457503405358,0.438088045629164,0.505307426589705,0.362098106177719,0.277479086908574,0.214453952203303,0.411194685263968,0.801186943620178,0.6364148913525,1,0.762205649707094
0.418078063733699,0.3601037934334,0.310965121234103,0.30123506345067,0.294308737625694,0.934672006527636,0.424409261878152,0.303667285255216,0,0.459716959526807,0.492617082337918,0.570632723362139,0.559818174400695,0.265330979494772,0.690684953692918,0.768545994065282,0.617653996398551,1,0.849750993551949
0.475721795858274,0.436921541157018,0.502737920167505,0.562254362653781,0.497947827040965,0.588261171266095,0.542698010546203,0.419312250174434,0.920782221161602,0.809022177415577,0.369476118820859,0.614086721770629,0.450868036692775,0.712573130905362,0.587830916198284,0.332344213649852,0.808444416318124,0,0.778871817642204
0.386953113799035,0.571356835932319,0.581343226245087,0.712760500474464,0.533900437630002,0.688551759324841,0.744218442093855,0.419312250174434,0.712414374216044,0.393119773393819,0.3425655596503,0.30427251439747,0.222225543091604,0.650352297581714,0.339459675780006,0.249258160237389,0.417399708892585,0,0.492568255582661
0.108817387750745,0.147345509142755,0.390968690506745,0.455077027661679,0.862228434534264,0.724874061124632,0.670566015572376,0.505865633007285,0.712414374216044,0.13811688852028,0.475320321432502,0.576788197220225,0.604337803207712,0.222806224048272,0.699380752833263,0.887240356083086,0.568982677382796,0,0.57165423728032
0.0499306890188441,0.230987061257426,0,0.471316178961104,0.633875901351989,0.765291984575516,0.684656601822168,0.121985581619896,0.712414374216044,0.105856216009615,0.475086334270946,0.57920446823671,0.605844410927297,0.492269225211432,0.702800687581547,0.887240356083086,0.568792824719966,0,0.442446678034194
0.497210778693277,0.757448264657563,0.641919333602413,0.341492691985176,0.497947827040965,0.588261171266095,0.542698010546203,0.505865633007285,0,0.693071820843167,0.467012778438923,0.426319591180921,0.62790864131676,0.493749423386011,0.493968494210922,0.1513353115727,0.195231821607532,0,0.849750993551949
0.663654385510455,0.692570220588408,0.533201871264139,0.17439242874882,0.394698752387544,0.416807565830214,0.279383118830536,0.562743290445932,0,0.333322611359829,0.729995937602948,0.6345629121034,0.661077151589146,0.515414471648898,0.782135692594545,0.851632047477745,0.248229480091362,1,0.836962288737218
0.276196148266444,0.789115507530154,0.853226453452638,0.348410709102267,0.473177107469139,0.368810182466958,0.455277644156709,0.399119909961609,0.356207187108022,0.491179317032346,0.398738334827011,0.50260990548455,0.607349877922601,0.542902759311942,0.449164426310083,0.261127596439169,0.576588290117885,0,0.744463521190081
0.618296770666891,0.699397844478622,0.691159008058512,0.596633803238769,0.623309792780294,0.594530255771861,0.620020128879789,0.5756990747384,0,0.531440583738259,0.594012751911737,0.426319591180921,0.587845883637302,0.29220246779518,0.493968494210922,0.198813056379822,0.165821918202267,0,0.762205649707094
0.626503720130467,0.22936361093039,0.897455552132877,0.397175414020062,0.40373496054921,0.154193274788554,0.314654554055872,0.620112844472825,0.356207187108022,0.588593574981123,0.437002462602124,0.586723682080607,0.67900425014458,0.488084017911643,0.713466481707217,0.364985163204748,0.591546378704286,1,0.977392123615525
0.424257685950845,0.23502517938804,0.657680883275287,0.422012266012359,0.557104525584047,0.801001099632346,0.751188784726958,0.549322675528786,0.712414374216044,0.560475204114031,0.477814275048159,0.345467871302905,0.217527137456822,0.495567117484938,0.34493458182171,0.275964391691395,0.429924231528202,0,0.534945445581331
0.575055831089624,0.445506352534372,0.528843906046261,0.350092231250961,0.694689380056466,0.52316959729742,0.490469358732458,0.549322675528786,0.56457503405358,0.899250033954425,0.767583896582914,0.617206817183213,0.580315219431952,0.295402730731842,0.709490862116466,0.916913946587537,0.766843670714939,0,0.744463521190081
0.304589473466205,0.655972739848414,0.197207695000192,0.439215865358083,0.324045191726132,0.559895411329284,0.45209362330543,0.121985581619896,0.827087475346916,0.650981636707441,0.34222607842839,0.194110907544686,0.665343717054065,0.723912364707522,0.211008283187233,0.255192878338279,0.650412210402772,0,0.632998090460967
0.631134704742227,0.527386381369449,0.502737920167505,0.37331177918032,0.460540708360917,0.3205326939088,0.352464700756625,0.600347555733753,0,0.427066050811681,0.935361715432986,0.843651695906823,0.632550559643592,0.534412531108038,0.756729160726697,0.827893175074184,0.971815509236618,0,0.823549502887741
0.409848927571763,0.404992028057916,0.477848386974438,0.527895474940292,0.447732112514868,0.665674180052639,0.512608360911658,0.634569956913494,0.56457503405358,0.459716959526807,0.53356657551785,0.159827414392163,0.352167031053173,0.783294513553665,0.173494837413844,0.293768545994065,0.452286573964876,0,0.492568255582661
0.935188460741836,0.564145474337075,0.827907876925575,0.446028435094082,0.522072261992345,0.274461115194709,0.485007757128746,0.666011016693754,0,0.48081789723611,0.676705086277977,0.54744883219583,0.524767874845582,0.363972763057578,0.65814830290723,0.750741839762611,0.694682399507537,1,0.823549502887741
0.505256458663583,0.6373579819964,0.452622350330237,0.682010875154582,0.367045416559681,0.574331226883183,0.50604231768937,0.303667285255216,0.920782221161602,0.756681839299823,0.568103551706791,0.632544069109626,0.657776974047542,0.444505326019993,0.636393111040096,1,0.578216420529399,0,0.534945445581331
0.484313988568189,0.756738408376549,0.691159008058512,0.458794701035331,0.434747556110516,0.499111452024501,0.522937870761139,0.409363313657722,0,0.541224781675231,0.434972784132742,0.462942840813744,0.559888114764183,0.428338260281082,0.542539370531047,0.492581602373887,0.511146652552366,1,0.849750993551949
0.216847389669705,0.606306356599182,0.248505093057959,0.477927180820066,0.421583161573071,0.442261003864308,0.529977637378857,0.167906322210596,0.56457503405358,0.676465823931152,0.408187662909501,0.734846993645469,0.701645881585492,0.359389265712178,0.740671029411704,0.255192878338279,0.640476587714806,0,0.884893356068388
0.808007228497695,0.400918706873408,0.876286964470932,0.517222745281447,0.644315089079994,0.562150860738665,0.658288324331846,0.623497523722273,0.827087475346916,0.709385342308888,0.557805977201416,0.632544069109626,0.710085665887413,0.506414994113232,0.779209946271394,0.913946587537092,0.663529303470851,0,0.442446678034194
0.760865731265214,0.548069078086485,0.641919333602413,0.574993726356083,0.447732112514868,0.303064589220961,0.400574869019993,0.549322675528786,0.712414374216044,0.872370189605226,0.839040473225274,0.73864359829477,0.455947049920839,0.570714965818807,0.592744300349034,0.902077151335312,0.82149247205426,0,0.849750993551949
0.0124995269161741,0.0468001406318405,0.390968690506745,0.350092231250961,0.533900437630002,0.37991929244286,0.641392651116926,0.505865633007285,0.56457503405358,0.659555199758923,0.631632940162791,0.386996193045216,0.307218549016672,0.663507929491435,0.442911451763093,0.353115727002967,0.285590182891396,0,0.534945445581331
0.240669083789163,0.798156061058276,0.390968690506745,0.547196695490903,0.590824877024859,0.680223915776708,0.73614848962856,0.399119909961609,0,0.320831728310585,0.51774993516033,0.360419129866396,0.275513443941111,0.530198966942768,0.409073420140371,0.370919881305638,0.416847410237083,0,0.534945445581331
0.48974070687674,0.678500137350875,0.429625292089315,0.337003888286796,0.338587560914382,0.312240209103167,0.464864846804432,0.377668731103194,0.712414374216044,0.597773836052967,0.548600009049771,0.524402185025959,0.490816312046387,0.263837971084719,0.481792370613144,0.302670623145401,0.539935219970203,0,0.823549502887741
0.228053779277148,0.26019497858713,0.641919333602413,0.337003888286796,0.338587560914382,0.312240209103167,0.464864846804432,0.704368882537443,0.356207187108022,0.569946545303273,0.539719418406005,0.515552685549007,0.478017011962459,0.315507559981691,0.466269823269591,0.299703264094956,0.537961902898991,0,0.725496858008104
0.409848927571763,0.27982521953835,0.581343226245087,0.269351561929211,0.510089143315825,0.3205326939088,0.253390272980223,0.5756990747384,0.356207187108022,0.404586337999646,0.599488398067504,0.3428698889327,0.255270781006782,0.304396362691812,0.387036330124783,0.673590504451039,0.601154074065553,0,0.659199581125176
0.0774692740163815,0.433115166684621,0.197207695000192,0.508979968829251,0.742226939265325,0.876229245692176,0.688977732025393,0.303667285255216,0.356207187108022,0.550902119384633,0.366222884529609,0,0.478895005939373,0.429745923387145,0.0180293018975763,0.623145400593472,0.514523728706297,0,0.302016843155887
0.223651680332411,0.448156703643588,0.197207695000192,0.690256941362685,0.714030349252727,0.849114445394172,0.687941810346486,0.274782911064777,0.356207187108022,0.588593574981123,0.371076043887244,0,0.483221072955156,0.497890646754413,0.0180293018975763,0.623145400593472,0.513735552500017,0,0.534945445581331
0.624176908851699,0.421506595882179,0.390968690506745,0.507216468692825,0.408234933168106,0.277407411248946,0.278283551329783,0.303667285255216,0.712414374216044,0.227628899458833,0.693693350144389,0.596119919326187,1,0.495284756846027,0.726843996304291,0.537091988130564,0.951650855199949,0,0.809448587573227
0.617219725246864,0.199313539968984,0.533201871264139,0.479713154053336,0.612614290379981,0.557627001434416,0.621521598803446,0.5756990747384,0.56457503405358,0.404586337999646,0.603829757661537,0.783344537796481,0.873274248819149,0.49597945083754,0.963751943754276,0.792284866468843,0.165936980422166,1,0.725496858008104
0.256262935226118,0.346587180640754,0.581343226245087,0.603922964154922,0.545576833656027,1,0.699805623397256,0.399119909961609,0.827087475346916,0.470331598570746,0.300131483016706,0.148881254925645,0.0696557332798355,0.683212904166056,0.161789255852771,0.0029673590504451,0.0382524350042295,0,0.442446678034194
0.310274646033398,0.327308596818178,0.390968690506745,0.496494413980296,0.510089143315825,0.65508827216478,0.500979372529834,0.354773685565224,0,0.470331598570746,0.66573596976337,0.504553776268079,0.462293493002865,0.0970904015522499,0.598866235114318,0.57566765578635,0.247067351670417,0,0.492568255582661
0.368174589238034,0.415309793709236,0.390968690506745,0.517222745281447,0.579725677992963,0.6167161207307,0.442499695125188,0.354773685565224,0.356207187108022,0.48081789723611,0.66573596976337,0.314581036116972,0.777637066908027,0.602261603536664,0.352043834229068,0.495548961424332,0.222208159062013,0,0.725496858008104
0.478582745890854,0.441770077828284,0.345844596894853,0.282910275959512,0.557104525584047,0.635883479101548,0.485376388994139,0.456497559705939,0.56457503405358,0.615858676563363,0.738037826497263,0.52891168293878,0.739343738381626,0.68619836107934,0.632381307933349,0.626112759643917,0.309459840408705,0,0.823549502887741
0.362971175530999,0.160316593377001,0.390968690506745,0.682647875498717,0.742226939265325,0.240774001253354,0.387152512849787,0,0,0.606861507135132,0.738037826497263,0.388549653059734,0.511148157397302,0.452098743613588,0.444906288318986,0.359050445103858,0.336631783637005,0,0.57165423728032
0.382254369494906,0.331357314473257,0.641919333602413,0.422012266012359,0.4681429751547,0.351707067305703,0.397678725909436,0.546579510183543,0.56457503405358,0.501419176125069,0.726931496757887,0.306730348425031,0.215340749957964,0.523049785226445,0.342451833258849,0.275964391691395,0.491039529625646,0,0.89567542731869
0.617759025327442,0.669412865049748,0.691159008058512,0.327609496853585,0.545576833656027,0.553050638404972,0.427868611440189,0.473719453065675,0.356207187108022,0.786942583818216,0.49904833508273,0.240917995261553,0.598845024114147,0.27835199508217,0.264184233039116,0.163204747774481,0.18443898538135,0,0.442446678034194
0.349573500759961,0.455497283518475,0.502737920167505,0.30688644653038,0.654629764584102,0.635883479101548,0.60165815940788,0.588223788959851,0.920782221161602,0.550902119384633,0.446697817497408,0.467251958188775,0.433127249542719,0.495613248095317,0.5483169329363,0.72106824925816,0.394588623798323,0,0.762205649707094
1,0.462721645426561,0.873781925410137,0.269351561929211,0.421583161573071,0.366735585116923,0.335237328843104,0.505865633007285,0.356207187108022,0.569946545303273,0.522975108133412,0.625819852235399,0.634904497545691,0.363594539670709,0.75883575064714,0.480712166172107,0.750458810601831,1,0.778871817642204
0.0499306890188441,0.264788517637156,0.452622350330237,0.552750463266522,0.324045191726132,0.355397304550369,0.404480311430158,0.243044177595282,0,0.448970366707147,0.670227273823508,0.554573865078841,0.535444363964879,0.528237091731476,0.668111253360945,0.353115727002967,0.557838901385929,0,0.442446678034194
0.64320441944746,0.30374834267705,0.47814917162639,0,0.434747556110516,0.246182303669846,0.320243256978128,0.562743290445932,0,0.459716959526807,0.618404469669613,0.517162232124668,0.591548367464655,0.461303943737749,0.616165630095269,0.548961424332344,0.554766740114719,0,0.823549502887741
0.561635646285971,0.579220964431338,0.765701880323909,0.0647075507304969,0.076833294726302,0,0,0.849125588947582,0,0.28218326449648,0.571597528378245,0.427563683549334,0.358021834662229,0.523727355233268,0.495602568998955,0.501483679525223,0.988476518677472,1,0.659199581125176
0.656901905602977,0.463744375014973,0.598919893753913,0.19862644565948,0.408234933168106,0.200519516496319,0.295090154057096,0.634569956913494,0.56457503405358,0.748962804003917,0.353482632950831,0.734674747160817,0.717812647627014,0.325428691190207,0.831909029277023,0.818991097922849,0.815877435723364,1,0.809448587573227
0.327957412192162,0.177476993994482,0.581343226245087,0.59100658942815,0.568486504095831,0.763219952385521,0.696622330525004,0.354773685565224,0,0.801718922083672,0.723928751284094,0.459956080720042,0.543057202715457,0.651741169184305,0.538542439583981,0.646884272997033,0.391056213647533,0,0.534945445581331
0.460563029272769,0.151080465836571,0.310965121234103,0.595819515681656,0.644315089079994,0.437152711726949,0.508528669268717,0.456497559705939,0,0.268884627945044,0.837692702801003,0.785870853105508,0.734757148685895,0.356483187950105,0.846589849347057,0.765578635014837,0.130607125803276,0,0.683119668009434
0.617759025327442,0.381848075462105,0.581343226245087,0.675865452959913,0.694689380056466,0.755536751239189,0.790177383340002,0.505865633007285,0.356207187108022,0.241616193377619,0.684544908100846,0.764875636867374,0.917270431759242,0.587133116462142,0.975929186426443,0.661721068249258,0.0284548869801323,1,0.705124014891916
0.792235428747078,0.615996903312639,0.845092045302302,0.30465087480556,0.421583161573071,0.449417416941918,0.360439213908181,0.556093355046218,0.356207187108022,0.560475204114031,0.587424336489258,0.437160353405364,0.718119148326522,1,0.508245386092092,0.489614243323442,0.69033880070648,1,0.969423230068978
0.486503657562611,0.2617304638342,0.897455552132877,0.33237897149213,0.714030349252727,0.675146483343295,0.557087524792534,0.5756990747384,0.56457503405358,0.72541780111593,0.74007511924226,0.21873289257027,0.128228214870001,0.334539997437771,0.238709121356758,0.118694362017804,0.0894033448587323,0,0.725496858008104
0.524194378796326,0.507495920976247,0.390968690506745,0.350092231250961,0.294308737625694,0.354615358273696,0.279383118830536,0.490150405465466,0.56457503405358,0.393119773393819,0.606489888108343,0.539136644971717,0.512419845554907,0.147191826715222,0.646566630543562,0.385756676557863,0.550106720208956,0,0.823549502887741
0.603930465968251,0.474345311951583,0.691159008058512,0.312336488104882,0.714030349252727,0.446388922696523,0.44921061415871,0.303667285255216,0.827087475346916,0.733332011271229,0.606489888108343,0.319275475420856,0.318486573962933,0.515401874775968,0.357804515671692,0.519287833827893,0.463067903969072,0,0.492568255582661
0.39243969420227,0.395630435800565,0.390968690506745,0.474290322985195,0.654629764584102,0.581892342377561,0.523014818149687,0.243044177595282,0.712414374216044,0.70126441111793,0.522443387944814,0.306301004127535,0.331070448450962,0.228033027845718,0.341928777273923,0.519287833827893,0.463930870618284,0,0.442446678034194
0.538525239404642,0.281306074242089,0.361736152719674,0.483222690422339,0.654629764584102,0.577589297002733,0.538445560193101,0.419312250174434,0.712414374216044,0.684806123240876,0.568788201994673,0.270065126078852,0.346652388972294,0.217059544160504,0.298364261033749,0.510385756676558,0.462929829305195,0,0.381102824853547
0.466108516362042,0.604484793459119,0.581343226245087,0.11037335674532,0.601786854599112,0.200211200474184,0.397163077158872,0.303667285255216,0.356207187108022,0.786942583818216,0.38547659043191,0.344080247461608,0.282018264735097,0.187244834297565,0.38854822981367,0.525222551928783,0.459219072713568,0,0.381102824853547
0.342642785785469,0.210349353640257,0.647278500600237,0.424593095386919,0.394698752387544,0.374407764690267,0.363068785736937,0.588223788959851,0.827087475346916,0.52154681526679,0.368763045223826,0.598370970847053,0.478834518343572,0.249438328486027,0.614732531402167,0.43026706231454,0.734321334261504,1,0.762205649707094
0.216847389669705,0.294452315894681,0.197207695000192,0.514572142817179,0.510089143315825,0.916327313087198,0.553110798059935,0.243044177595282,0.356207187108022,0.801718922083672,0.344693848140934,0.387772316156443,0.308163295715091,0.498402123941139,0.443907859226495,0.121661721068249,0.0579625932723148,0,0.604033686311774
0.22586571564873,0.268587057220284,0.667688287279261,0.17439242874882,0.497947827040965,0.247787824363486,0.39658850374365,0.730897493759382,0.712414374216044,0.48081789723611,0.418541394113025,0.542568832202058,0.623842088633504,0.291829772353686,0.651343412523909,0.519287833827893,0.530879823264429,0,0.604033686311774
0.911377141827625,1,0.765870732567618,0.362144502738209,0.684849882288594,0.727890535965123,0.731529756755374,0.505865633007285,0.712414374216044,0.872370189605226,0.609833310983371,0.153400150237966,0.295904897758907,0.439441223652799,0.166605242543452,0.28486646884273,0.240888510462034,1,0.778871817642204
0.355433572810604,0.30374834267705,0.449072443857191,0.458794701035331,0.215914428682702,0.0951567573465789,0.221077553315676,0.354773685565224,0.712414374216044,0.227628899458833,0.574183186672781,0.736836391409752,0.836879665898807,0.458402390893313,0.93343185907118,0.99406528189911,0.307417486005559,1,0.632998090460967
0.260423634542068,0.615287407322777,0.390968690506745,0.565292349811559,0.408234933168106,0.660415027630242,0.534107362727702,0.419312250174434,0,0.308149455067423,0.359084434606216,0.499478381969669,0.455107102375896,0.658584047131706,0.365220180926272,0.234421364985163,0.543427358344025,0,0.604033686311774
0.460563029272769,0.627172753278211,0.581343226245087,0.551656115550763,0.644315089079994,0.713368350396845,0.644086727713647,0.303667285255216,0.56457503405358,0.345628523278246,0.642058611519546,0.541404348654441,0.515777111409217,0.233177768006799,0.649721876028541,0.198813056379822,0.297573913093505,0,0.683119668009434
0.824536639036342,0.433115166684621,0.502737920167505,0.30688644653038,0.732934122483554,0.486030326688092,1,0.505865633007285,0,0.268884627945044,0.850141019398324,1,0.917270431759242,0.605393264530644,1,0.896142433234421,0.018766648064946,0,0.836962288737218
0.355433572810604,0.258655162829423,0.827907876925575,0.464793968556033,0.338587560914382,0.364268142919589,0.377859790700145,0.704368882537443,0.56457503405358,0.624767360179484,0.396286841591132,0.194142928766242,0.670740418229407,0.706285360792496,0.211043905735986,0.252225519287834,0.650325913737856,0,0.725496858008104
0.128367230924656,0.376347399389362,0.390968690506745,0.517222745281447,0.545576833656027,0.404581997824316,0.520538573495964,0.505865633007285,0.356207187108022,0.79435938817306,0.394503318401541,0.39169975101308,0.699868520809668,0.533350267861079,0.448957082922837,0.305637982195846,0.628843797283383,0,0.604033686311774
0.314427625417273,0.307984103006561,0.197207695000192,0.460821119714219,0.510089143315825,0.475625677884561,0.487938550598628,0.225896293438041,0.356207187108022,0.459716959526807,0.847896185955177,0.32960897174417,0.240343123527929,0.507516304297823,0.370550233728894,0.320474777448071,0.473745677975363,0,0.381102824853547
0.135647385583671,0.282782851093474,0.197207695000192,0.511586922702653,0.590824877024859,0.626412417113055,0.671044099759541,0.377668731103194,0.356207187108022,0.427066050811681,0.33399982815445,0.563565384481834,0.274625987588511,0.412163098755243,0.408114649104202,0.783382789317507,0.434417411215113,0,0.492568255582661
0.276196148266444,0.287188886809963,0.502737920167505,0.519963093021969,0.760503777733756,0.521925322476269,0.391928783905916,0.243044177595282,0.56457503405358,0.550902119384633,0.403707373209739,0.314581036116972,0.223812446005114,0.455950329017088,0.352043834229068,0.471810089020772,0.239070527387682,0,0.659199581125176
0.373236780112825,0.314968436963438,0.732612766074296,0.515833538823781,0.485644964113337,0.47280215035176,0.538445560193101,0.695121164384019,0,0.13811688852028,0.580330643097749,0.542956955893481,0.518080670258279,0.668009306836153,0.65188406723584,0.86646884272997,0.291832308320725,0,0.823549502887741
0.43261534356056,0.150148915769165,0.905655984295316,0.690859314515026,0.485644964113337,0.811048284168045,0.766197706956505,0.771586890629601,0.712414374216044,0.550902119384633,0.616014732268572,0.0989265185984487,0.188629678466324,0.446539507474839,0.110164486751006,0.27299703264095,0.427139725806732,0,0.632998090460967
